x1,x2,y1
   0.44403,   0.98687,  -0.54284
   0.71188,   0.84795,  -0.13607
   0.91714,   0.77979,   0.13735
   0.49537,   0.90552,  -0.41015
   0.29999,   0.95756,  -0.65757
   0.65076,   0.40390,   0.24686
   0.42353,   0.49981,  -0.07628
   0.61170,   0.84492,  -0.23323
   0.87181,   0.35039,   0.52142
   0.58420,   0.38943,   0.19477
   0.91809,   0.53446,   0.38363
   0.16417,   0.08675,   0.07742
   0.72182,   0.19131,   0.53052
   0.88694,   0.98827,  -0.10134
   0.82222,   0.39872,   0.42351
   0.30034,   0.78057,  -0.48023
   0.10670,   0.36468,  -0.25798
   0.31539,   0.56891,  -0.25352
   0.58540,   0.85517,  -0.26977
   0.37100,   0.95905,  -0.58805
   0.65839,   0.58862,   0.06977
   0.54151,   0.42973,   0.11178
   0.89204,   0.37729,   0.51475
   0.51324,   0.61471,  -0.10148
   0.73614,   0.65359,   0.08255
   0.16670,   0.29341,  -0.12671
   0.09968,   0.89109,  -0.79141
   0.53793,   0.79346,  -0.25553
   0.91677,   0.59474,   0.32203
   0.10783,   0.44874,  -0.34091
   0.39803,   0.78144,  -0.38341
   0.05842,   0.64916,  -0.59073
   0.10150,   0.56373,  -0.46223
   0.37161,   0.33874,   0.03286
   0.31316,   0.75575,  -0.44259
   0.09971,   0.35766,  -0.25796
   0.02170,   0.53577,  -0.51408
   0.83316,   0.94679,  -0.11363
   0.61104,   0.16594,   0.44509
   0.24965,   0.55503,  -0.30539
   0.37312,   0.63158,  -0.25846
   0.18966,   0.57824,  -0.38858
   0.29347,   0.21058,   0.08289
   0.77540,   0.39796,   0.37744
   0.52384,   0.08106,   0.44278
   0.81827,   0.46650,   0.35176
   0.22734,   0.20831,   0.01902
   0.25325,   0.13092,   0.12233
   0.23508,   0.93152,  -0.69645
   0.93054,   0.38037,   0.55017
   0.52506,   0.38560,   0.13947
   0.15116,   0.26186,  -0.11070
   0.77315,   0.55193,   0.22122
   0.73152,   0.35947,   0.37205
   0.11379,   0.92282,  -0.80903
   0.53473,   0.11026,   0.42446
   0.09058,   0.11975,  -0.02917
   0.42006,   0.62028,  -0.20022
   0.85552,   0.21918,   0.63633
   0.03247,   0.61299,  -0.58052
   0.23591,   0.21065,   0.02526
   0.11916,   0.54625,  -0.42709
   0.23859,   0.51276,  -0.27417
   0.19858,   0.75927,  -0.56069
   0.28674,   0.05784,   0.22890
   0.60063,   0.66177,  -0.06114
   0.01602,   0.51860,  -0.50258
   0.48199,   0.67184,  -0.18985
   0.22928,   0.09312,   0.13617
   0.90337,   0.37927,   0.52411
   0.17062,   0.12233,   0.04829
   0.06325,   0.78699,  -0.72374
   0.30215,   0.10924,   0.19291
   0.90999,   0.45657,   0.45342
   0.34226,   0.76344,  -0.42119
   0.09055,   0.12208,  -0.03153
   0.40345,   0.70066,  -0.29721
   0.41717,   0.39910,   0.01807
   0.15122,   0.51795,  -0.36673
   0.50946,   0.23720,   0.27226
   0.27142,   0.32453,  -0.05311
   0.88462,   0.14948,   0.73514
   0.86317,   0.39487,   0.46829
   0.27861,   0.08445,   0.19416
   0.42831,   0.95334,  -0.52502
   0.04944,   0.06321,  -0.01377
   0.69923,   0.71426,  -0.01503
   0.73544,   0.76014,  -0.02470
   0.67658,   0.06265,   0.61393
   0.85194,   0.18524,   0.66670
   0.79686,   0.15278,   0.64409
   0.24577,   0.65431,  -0.40854
   0.31758,   0.47506,  -0.15747
   0.05637,   0.17651,  -0.12014
   0.23083,   0.63496,  -0.40414
   0.51966,   0.19709,   0.32256
   0.79426,   0.72514,   0.06912
   0.97472,   0.23254,   0.74218
   0.13943,   0.66911,  -0.52968
   0.94714,   0.55310,   0.39404
   0.34274,   0.61478,  -0.27204
   0.54441,   0.39305,   0.15136
   0.41475,   0.01517,   0.39958
   0.73987,   0.07890,   0.66097
   0.31625,   0.09266,   0.22359
   0.31772,   0.03266,   0.28507
   0.68502,   0.81815,  -0.13313
   0.87735,   0.72977,   0.14758
   0.78225,   0.56978,   0.21247
   0.18961,   0.57882,  -0.38921
   0.59395,   0.91201,  -0.31806
   0.88626,   0.64263,   0.24363
   0.22150,   0.60449,  -0.38300
   0.40914,   0.63670,  -0.22755
   0.73675,   0.11641,   0.62034
   0.66448,   0.39912,   0.26536
   0.52367,   0.13149,   0.39218
   0.51022,   0.38283,   0.12739
   0.14443,   0.66676,  -0.52234
   0.74882,   0.75184,  -0.00302
   0.48810,   0.80883,  -0.32073
   0.46917,   0.89908,  -0.42991
   0.59475,   0.34821,   0.24654
   0.66922,   0.10792,   0.56130
   0.53330,   0.59319,  -0.05988
   0.05812,   0.64258,  -0.58446
   0.44660,   0.72246,  -0.27585
   0.77571,   0.09390,   0.68181
   0.83838,   0.73108,   0.10729
   0.14809,   0.60788,  -0.45979
   0.73504,   0.67212,   0.06292
   0.60455,   0.81951,  -0.21496
   0.75726,   0.81775,  -0.06048
   0.51498,   0.12295,   0.39203
   0.81890,   0.06306,   0.75584
   0.49918,   0.72539,  -0.22621
   0.55776,   0.69535,  -0.13759
   0.06490,   0.05720,   0.00770
   0.46129,   0.91579,  -0.45450
   0.65544,   0.15939,   0.49605
   0.03286,   0.53043,  -0.49757
   0.26117,   0.39817,  -0.13701
   0.38041,   0.25971,   0.12070
   0.89589,   0.36249,   0.53340
   0.27248,   0.18527,   0.08721
   0.92938,   0.17943,   0.74995
   0.21778,   0.54128,  -0.32350
   0.27595,   0.80278,  -0.52682
   0.63645,   0.70503,  -0.06858
   0.54975,   0.86823,  -0.31847
   0.24354,   0.86561,  -0.62207
   0.20143,   0.64149,  -0.44006
   0.37289,   0.10291,   0.26997
   0.32456,   0.98930,  -0.66475
   0.19414,   0.90131,  -0.70717
   0.28126,   0.46753,  -0.18627
   0.60809,   0.60789,   0.00020
   0.28737,   0.23030,   0.05707
   0.97141,   0.45483,   0.51658
   0.23357,   0.83751,  -0.60395
   0.09041,   0.17585,  -0.08544
   0.02253,   0.75775,  -0.73522
   0.00490,   0.56305,  -0.55815
   0.48869,   0.60502,  -0.11633
   0.73996,   0.45208,   0.28788
   0.33902,   0.85411,  -0.51509
   0.01681,   0.45556,  -0.43875
   0.11318,   0.13038,  -0.01719
   0.20764,   0.18666,   0.02097
   0.95484,   0.66417,   0.29067
   0.73856,   0.85454,  -0.11597
   0.36762,   0.78837,  -0.42075
   0.83229,   0.14000,   0.69229
   0.38215,   0.84067,  -0.45852
   0.52685,   0.20660,   0.32025
   0.68751,   0.27080,   0.41671
   0.34647,   0.86403,  -0.51756
   0.61458,   0.88987,  -0.27529
   0.82887,   0.98554,  -0.15667
   0.91150,   0.39847,   0.51303
   0.11374,   0.78881,  -0.67507
   0.01382,   0.81363,  -0.79981
   0.14860,   0.06327,   0.08533
   0.43025,   0.89127,  -0.46102
   0.75824,   0.43179,   0.32645
   0.69843,   0.58600,   0.11243
   0.95926,   0.20538,   0.75387
   0.64911,   0.57810,   0.07101
   0.77327,   0.29912,   0.47414
   0.10268,   0.02094,   0.08174
   0.73342,   0.58175,   0.15167
   0.66156,   0.53448,   0.12708
   0.39251,   0.20450,   0.18801
   0.25854,   0.32992,  -0.07138
   0.25750,   0.81630,  -0.55880
   0.77906,   0.63505,   0.14402
   0.60487,   0.44728,   0.15759
   0.87131,   0.56911,   0.30220
   0.57783,   0.36137,   0.21646
   0.11642,   0.70865,  -0.59222
   0.95284,   0.82805,   0.12478
   0.85696,   0.22235,   0.63461
   0.79002,   0.86409,  -0.07408
   0.64900,   0.27438,   0.37462
   0.69931,   0.72514,  -0.02582
   0.58119,   0.69928,  -0.11809
   0.94859,   0.68119,   0.26739
   0.22289,   0.26883,  -0.04594
   0.37781,   0.70768,  -0.32987
   0.10824,   0.02412,   0.08412
   0.38261,   0.81288,  -0.43027
   0.44607,   0.18709,   0.25898
   0.81837,   0.82029,  -0.00192
   0.94341,   0.16463,   0.77879
   0.54084,   0.68742,  -0.14658
   0.53881,   0.83800,  -0.29919
   0.10874,   0.30003,  -0.19129
   0.34368,   0.02386,   0.31982
   0.01574,   0.26824,  -0.25251
   0.81723,   0.34648,   0.47075
   0.37146,   0.66960,  -0.29814
   0.23268,   0.21731,   0.01536
   0.80135,   0.11484,   0.68651
   0.64577,   0.62792,   0.01784
   0.74580,   0.87549,  -0.12968
   0.22374,   0.31516,  -0.09141
   0.30004,   0.86691,  -0.56687
   0.10116,   0.20389,  -0.10274
   0.95342,   0.69794,   0.25548
   0.13695,   0.09633,   0.04062
   0.02544,   0.48748,  -0.46204
   0.45426,   0.03537,   0.41888
   0.31514,   0.58592,  -0.27078
   0.84231,   0.51757,   0.32474
   0.96849,   0.97877,  -0.01028
   0.97076,   0.58427,   0.38649
   0.79796,   0.63643,   0.16153
   0.83946,   0.41979,   0.41967
   0.50419,   0.09907,   0.40512
   0.17135,   0.85804,  -0.68669
   0.92214,   0.18238,   0.73976
   0.22611,   0.62709,  -0.40098
   0.42523,   0.85482,  -0.42959
   0.06939,   0.53509,  -0.46570
   0.06995,   0.08998,  -0.02003
   0.60325,   0.64959,  -0.04634
   0.43223,   0.99133,  -0.55909
   0.46150,   0.10041,   0.36109
   0.99000,   0.04392,   0.94609
   0.47724,   0.73066,  -0.25342
   0.13180,   0.02614,   0.10566
   0.85339,   0.76167,   0.09172
   0.50433,   0.13886,   0.36546
   0.10689,   0.57641,  -0.46952
   0.09145,   0.89993,  -0.80848
   0.10572,   0.37812,  -0.27240
   0.23780,   0.64430,  -0.40650
   0.32453,   0.52655,  -0.20202
   0.22574,   0.42060,  -0.19486
   0.46290,   0.78413,  -0.32123
   0.53398,   0.93184,  -0.39786
   0.96612,   0.45438,   0.51175
   0.26993,   0.99808,  -0.72815
   0.34633,   0.33837,   0.00796
   0.22032,   0.64025,  -0.41993
   0.09849,   0.96535,  -0.86686
   0.38975,   0.20450,   0.18524
   0.29786,   0.06986,   0.22800
   0.50383,   0.08475,   0.41908
   0.45775,   0.16125,   0.29650
   0.42700,   0.27375,   0.15325
   0.40291,   0.70006,  -0.29715
   0.60917,   0.23188,   0.37730
   0.52089,   0.55606,  -0.03517
   0.86736,   0.60617,   0.26119
   0.75212,   0.01377,   0.73835
   0.38684,   0.95305,  -0.56621
   0.75481,   0.81947,  -0.06466
   0.13531,   0.96157,  -0.82626
   0.58889,   0.26214,   0.32675
   0.60383,   0.74333,  -0.13950
   0.02150,   0.43885,  -0.41734
   0.42135,   0.98292,  -0.56157
   0.14794,   0.75653,  -0.60858
   0.14497,   0.40138,  -0.25641
   0.41213,   0.01201,   0.40012
   0.12870,   0.76860,  -0.63990
   0.47820,   0.94220,  -0.46400
   0.21039,   0.11211,   0.09828
   0.14162,   0.04947,   0.09214
   0.10308,   0.89971,  -0.79663
   0.29340,   0.61177,  -0.31837
   0.92664,   0.60939,   0.31725
   0.94736,   0.87098,   0.07638
   0.75419,   0.72017,   0.03402
   0.67418,   0.49085,   0.18333
   0.25028,   0.62938,  -0.37910
   0.34391,   0.03943,   0.30448
   0.13623,   0.20513,  -0.06890
   0.74544,   0.72106,   0.02437
   0.02692,   0.28962,  -0.26270
   0.63917,   0.53212,   0.10706
   0.34501,   0.38971,  -0.04470
   0.29019,   0.75188,  -0.46169
   0.53118,   0.56286,  -0.03168
   0.52008,   0.97423,  -0.45414
   0.14122,   0.13697,   0.00425
   0.51113,   0.09182,   0.41931
   0.31848,   0.53641,  -0.21793
   0.40761,   0.10750,   0.30012
   0.06015,   0.37816,  -0.31800
   0.54182,   0.98416,  -0.44235
   0.49418,   0.56343,  -0.06925
   0.46202,   0.79654,  -0.33452
   0.94895,   0.83151,   0.11744
   0.45242,   0.56853,  -0.11611
   0.15163,   0.61964,  -0.46801
   0.14671,   0.84509,  -0.69838
   0.27741,   0.31302,  -0.03561
   0.44236,   0.48619,  -0.04383
   0.72762,   0.01812,   0.70950
   0.10511,   0.34266,  -0.23755
   0.15810,   0.27780,  -0.11971
   0.44873,   0.94447,  -0.49574
   0.73161,   0.12006,   0.61155
   0.27416,   0.79109,  -0.51693
   0.61841,   0.92292,  -0.30451
   0.44800,   0.18056,   0.26745
   0.74317,   0.02145,   0.72172
   0.99139,   0.60243,   0.38896
   0.74070,   0.68540,   0.05530
   0.66002,   0.11844,   0.54158
   0.50741,   0.28303,   0.22438
   0.17786,   0.83831,  -0.66045
   0.80013,   0.68868,   0.11146
   0.66517,   0.08167,   0.58350
   0.24580,   0.41638,  -0.17058
   0.52128,   0.63394,  -0.11266
   0.63890,   0.71090,  -0.07200
   0.92345,   0.26197,   0.66148
   0.79970,   0.31983,   0.47986
   0.80781,   0.85869,  -0.05088
   0.55216,   0.94395,  -0.39179
   0.93251,   0.74697,   0.18554
   0.25755,   0.33590,  -0.07835
   0.03359,   0.86543,  -0.83184
   0.32925,   0.96446,  -0.63521
   0.38966,   0.75240,  -0.36273
   0.85993,   0.32216,   0.53778
   0.26826,   0.23210,   0.03616
   0.19456,   0.70878,  -0.51422
   0.26189,   0.03643,   0.22546
   0.34633,   0.39378,  -0.04745
   0.21226,   0.23067,  -0.01841
   0.94516,   0.68447,   0.26069
   0.61057,   0.90495,  -0.29437
   0.29572,   0.75037,  -0.45465
   0.61485,   0.17938,   0.43547
   0.91801,   0.62167,   0.29633
   0.32568,   0.34702,  -0.02133
   0.81145,   0.39030,   0.42116
   0.46149,   0.60745,  -0.14597
   0.18443,   0.71202,  -0.52759
   0.74247,   0.04780,   0.69466
   0.70580,   0.23335,   0.47245
   0.16419,   0.77162,  -0.60743
   0.84500,   0.66824,   0.17676
   0.89725,   0.97711,  -0.07986
   0.47956,   0.72258,  -0.24302
   0.69149,   0.97892,  -0.28743
   0.16660,   0.70204,  -0.53545
   0.55970,   0.71866,  -0.15897
   0.27068,   0.04063,   0.23005
   0.52829,   0.91986,  -0.39157
   0.97037,   0.77813,   0.19223
   0.69445,   0.83505,  -0.14060
   0.86400,   0.40146,   0.46254
   0.90615,   0.78415,   0.12200
   0.30722,   0.52226,  -0.21504
   0.54208,   0.63528,  -0.09320
   0.41340,   0.39678,   0.01662
   0.24939,   0.46655,  -0.21716
   0.91314,   0.60833,   0.30481
   0.12410,   0.16323,  -0.03913
   0.26848,   0.83206,  -0.56358
   0.39113,   0.70521,  -0.31408
   0.83510,   0.41945,   0.41565
   0.41891,   0.22731,   0.19161
   0.12600,   0.12282,   0.00318
   0.39455,   0.84182,  -0.44727
   0.38261,   0.14416,   0.23845
   0.70614,   0.83874,  -0.13260
   0.54117,   0.88930,  -0.34812
   0.27394,   0.28759,  -0.01365
   0.58547,   0.18879,   0.39667
   0.48294,   0.16677,   0.31617
   0.47290,   0.39799,   0.07490
   0.70821,   0.51132,   0.19689
   0.51330,   0.14356,   0.36974
   0.63646,   0.22470,   0.41176
   0.32295,   0.99133,  -0.66838
   0.82846,   0.09259,   0.73587
   0.53689,   0.09443,   0.44246
   0.36397,   0.88009,  -0.51611
   0.52894,   0.09558,   0.43335
   0.30635,   0.26214,   0.04421
   0.55826,   0.58916,  -0.03090
   0.66336,   0.13568,   0.52768
   0.30134,   0.03264,   0.26870
   0.66554,   0.67174,  -0.00620
   0.94433,   0.65265,   0.29168
   0.58444,   0.01380,   0.57064
   0.81021,   0.51393,   0.29628
   0.99495,   0.44093,   0.55402
   0.02623,   0.82977,  -0.80354
   0.65008,   0.39744,   0.25264
   0.27310,   0.52660,  -0.25350
   0.63140,   0.19723,   0.43417
   0.13887,   0.86440,  -0.72552
   0.06325,   0.01940,   0.04385
   0.36057,   0.83829,  -0.47772
   0.31363,   0.44900,  -0.13537
   0.68222,   0.75575,  -0.07354
   0.54117,   0.57705,  -0.03589
   0.31702,   0.74825,  -0.43122
   0.17814,   0.11289,   0.06525
   0.96291,   0.56271,   0.40020
   0.76176,   0.96770,  -0.20594
   0.06039,   0.77794,  -0.71755
   0.29205,   0.80262,  -0.51058
   0.07628,   0.59580,  -0.51952
   0.11900,   0.57654,  -0.45754
   0.70956,   0.70810,   0.00145
   0.97501,   0.35467,   0.62034
   0.65036,   0.01583,   0.63453
   0.14600,   0.04383,   0.10217
   0.08684,   0.67564,  -0.58879
   0.36103,   0.93806,  -0.57703
   0.60893,   0.21951,   0.38942
   0.85821,   0.62511,   0.23310
   0.45067,   0.62337,  -0.17270
   0.29828,   0.58113,  -0.28285
   0.26822,   0.51220,  -0.24398
   0.15340,   0.67988,  -0.52647
   0.58152,   0.75694,  -0.17542
   0.25529,   0.57655,  -0.32125
   0.29558,   0.73751,  -0.44192
   0.15913,   0.93515,  -0.77601
   0.88263,   0.76637,   0.11626
   0.61948,   0.26916,   0.35031
   0.86347,   0.71733,   0.14615
   0.00854,   0.91956,  -0.91102
   0.32064,   0.88392,  -0.56328
   0.76258,   0.67635,   0.08624
   0.39396,   0.56992,  -0.17596
   0.70271,   0.80469,  -0.10198
   0.85911,   0.93991,  -0.08080
   0.05665,   0.60813,  -0.55148
   0.46160,   0.37199,   0.08961
   0.54634,   0.42387,   0.12247
   0.59983,   0.05375,   0.54607
   0.25951,   0.80117,  -0.54165
   0.17631,   0.44598,  -0.26968
   0.33855,   0.40019,  -0.06164
   0.45449,   0.39722,   0.05728
   0.31315,   0.22128,   0.09187
   0.59044,   0.94577,  -0.35532
   0.73638,   0.10121,   0.63517
   0.38280,   0.34198,   0.04082
   0.69429,   0.10444,   0.58985
   0.39640,   0.05282,   0.34358
   0.91611,   0.72005,   0.19605
   0.03346,   0.49712,  -0.46366
   0.69944,   0.40751,   0.29193
   0.37778,   0.11110,   0.26668
   0.12816,   0.21635,  -0.08819
   0.07203,   0.64954,  -0.57750
   0.23487,   0.91486,  -0.67999
   0.15819,   0.94034,  -0.78215
   0.01052,   0.89267,  -0.88215
   0.50528,   0.22695,   0.27834
   0.23454,   0.74569,  -0.51115
   0.70110,   0.63859,   0.06250
   0.23461,   0.77661,  -0.54200
   0.33310,   0.24964,   0.08346
   0.64310,   0.62096,   0.02214
   0.27377,   0.89429,  -0.62052
   0.58717,   0.08473,   0.50244
   0.07821,   0.10614,  -0.02793
   0.82232,   0.10331,   0.71901
   0.27160,   0.52821,  -0.25661
   0.10098,   0.68006,  -0.57908
   0.11824,   0.40245,  -0.28421
   0.01149,   0.13897,  -0.12747
   0.84140,   0.12279,   0.71860
   0.93177,   0.21285,   0.71892
   0.61393,   0.91766,  -0.30373
   0.82849,   0.42461,   0.40389
   0.32679,   0.75075,  -0.42396
   0.28507,   0.94538,  -0.66031
   0.07370,   0.24473,  -0.17103
   0.86661,   0.22674,   0.63986
   0.66124,   0.86146,  -0.20022
   0.94907,   0.01253,   0.93654
   0.58709,   0.36073,   0.22636
   0.03595,   0.61447,  -0.57852
   0.08776,   0.40114,  -0.31338
   0.36040,   0.73800,  -0.37760
   0.80427,   0.45613,   0.34814
   0.18833,   0.38162,  -0.19329
   0.47767,   0.73889,  -0.26122
   0.49370,   0.88862,  -0.39492
   0.10624,   0.42893,  -0.32269
   0.90565,   0.78965,   0.11600
   0.77044,   0.50510,   0.26534
   0.02572,   0.21385,  -0.18814
   0.67024,   0.68552,  -0.01528
   0.88295,   0.59630,   0.28664
   0.11041,   0.47777,  -0.36736
   0.79418,   0.40034,   0.39384
   0.36778,   0.87821,  -0.51042
   0.95304,   0.83325,   0.11979
   0.76595,   0.79985,  -0.03389
   0.68890,   0.27627,   0.41263
   0.44497,   0.43955,   0.00542
   0.23563,   0.27526,  -0.03963
   0.58636,   0.83183,  -0.24547
   0.51607,   0.63059,  -0.11451
   0.76755,   0.74950,   0.01805
   0.51962,   0.09031,   0.42931
   0.30974,   0.74456,  -0.43482
   0.33745,   0.48066,  -0.14321
   0.07471,   0.21371,  -0.13900
   0.59924,   0.47401,   0.12523
   0.26585,   0.70558,  -0.43974
   0.23813,   0.96481,  -0.72669
   0.96865,   0.89431,   0.07435
   0.83516,   0.23955,   0.59561
   0.75185,   0.46835,   0.28350
   0.03866,   0.42284,  -0.38418
   0.67236,   0.71119,  -0.03882
   0.31409,   0.03335,   0.28074
   0.94241,   0.40903,   0.53338
   0.47592,   0.26774,   0.20818
   0.01749,   0.93875,  -0.92126
   0.89980,   0.91995,  -0.02015
   0.50520,   0.22462,   0.28057
   0.03863,   0.96554,  -0.92691
   0.50859,   0.80012,  -0.29153
   0.96377,   0.48346,   0.48032
   0.40431,   0.62053,  -0.21622
   0.65502,   0.75271,  -0.09769
   0.32567,   0.31313,   0.01254
   0.69608,   0.52438,   0.17170
   0.02465,   0.91523,  -0.89059
   0.55998,   0.26576,   0.29422
   0.37642,   0.62881,  -0.25239
   0.19510,   0.55216,  -0.35707
   0.95010,   0.76463,   0.18547
   0.04630,   0.91246,  -0.86616
   0.03267,   0.72893,  -0.69625
   0.23841,   0.46062,  -0.22221
   0.80192,   0.65213,   0.14979
   0.00692,   0.90466,  -0.89774
   0.77531,   0.02813,   0.74718
   0.13695,   0.37404,  -0.23709
   0.64070,   0.29575,   0.34494
   0.28668,   0.62369,  -0.33700
   0.68378,   0.32470,   0.35908
   0.61903,   0.34506,   0.27396
   0.30319,   0.22430,   0.07889
   0.30780,   0.57670,  -0.26889
   0.91609,   0.12990,   0.78618
   0.38695,   0.26567,   0.12128
   0.25919,   0.46399,  -0.20481
   0.86992,   0.85691,   0.01301
   0.00508,   0.05242,  -0.04734
   0.48440,   0.47222,   0.01218
   0.00174,   0.50763,  -0.50589
   0.66786,   0.77193,  -0.10408
   0.79398,   0.72024,   0.07374
   0.31186,   0.09081,   0.22105
   0.35942,   0.05284,   0.30658
   0.16643,   0.85704,  -0.69061
   0.55772,   0.59481,  -0.03708
   0.57028,   0.53411,   0.03617
   0.66051,   0.45923,   0.20129
   0.06948,   0.80801,  -0.73854
   0.15207,   0.04457,   0.10750
   0.11789,   0.48355,  -0.36566
   0.35603,   0.33806,   0.01797
   0.26031,   0.66688,  -0.40657
   0.31665,   0.46824,  -0.15159
   0.28886,   0.08406,   0.20480
   0.81340,   0.53459,   0.27881
   0.08993,   0.50839,  -0.41846
   0.42740,   0.35752,   0.06989
   0.72533,   0.61884,   0.10649
   0.20481,   0.44486,  -0.24005
   0.93661,   0.45245,   0.48416
   0.46344,   0.63573,  -0.17229
   0.96882,   0.89854,   0.07028
   0.25332,   0.29749,  -0.04417
   0.90870,   0.26321,   0.64549
   0.99300,   0.29924,   0.69376
   0.94902,   0.29187,   0.65715
   0.28353,   0.29800,  -0.01447
   0.78366,   0.60843,   0.17523
   0.97057,   0.74452,   0.22605
   0.36643,   0.57233,  -0.20590
   0.68894,   0.70860,  -0.01966
   0.53715,   0.79500,  -0.25785
   0.66118,   0.42059,   0.24059
   0.17359,   0.99635,  -0.82275
   0.64431,   0.48114,   0.16316
   0.67078,   0.96747,  -0.29669
   0.74463,   0.85902,  -0.11438
   0.31333,   0.29252,   0.02081
   0.60514,   0.64961,  -0.04446
   0.34324,   0.59472,  -0.25148
   0.86081,   0.27589,   0.58492
   0.45675,   0.06966,   0.38709
   0.60452,   0.18422,   0.42030
   0.84335,   0.10712,   0.73624
   0.15346,   0.97773,  -0.82426
   0.38407,   0.27472,   0.10935
   0.97895,   0.27975,   0.69921
   0.23082,   0.58692,  -0.35610
   0.79338,   0.96685,  -0.17347
   0.00322,   0.79257,  -0.78935
   0.34119,   0.24211,   0.09908
   0.66187,   0.12881,   0.53306
   0.16790,   0.88582,  -0.71793
   0.90146,   0.73751,   0.16395
   0.12866,   0.99313,  -0.86447
   0.53246,   0.01297,   0.51950
   0.40529,   0.49582,  -0.09052
   0.01204,   0.06365,  -0.05161
   0.01460,   0.41966,  -0.40507
   0.53940,   0.83094,  -0.29154
   0.14471,   0.94649,  -0.80178
   0.11984,   0.29553,  -0.17569
   0.39347,   0.25033,   0.14314
   0.48190,   0.35288,   0.12902
   0.69989,   0.13653,   0.56335
   0.09351,   0.15805,  -0.06455
   0.51884,   0.50337,   0.01547
   0.11827,   0.63445,  -0.51618
   0.86564,   0.46635,   0.39929
   0.01050,   0.48849,  -0.47799
   0.33151,   0.30779,   0.02372
   0.08308,   0.94968,  -0.86660
   0.48657,   0.16069,   0.32588
   0.19268,   0.66919,  -0.47651
   0.27255,   0.70512,  -0.43257
   0.64206,   0.32045,   0.32161
   0.33171,   0.36569,  -0.03398
   0.05307,   0.51511,  -0.46204
   0.98936,   0.48930,   0.50006
   0.00806,   0.76342,  -0.75536
   0.05638,   0.55015,  -0.49376
   0.83892,   0.88453,  -0.04561
   0.32701,   0.73823,  -0.41122
   0.95650,   0.26243,   0.69407
   0.68875,   0.33026,   0.35849
   0.61242,   0.22697,   0.38545
   0.61948,   0.62591,  -0.00643
   0.38124,   0.57900,  -0.19776
   0.70847,   0.51872,   0.18975
   0.96177,   0.73009,   0.23168
   0.39713,   0.26610,   0.13103
   0.96792,   0.97778,  -0.00986
   0.43075,   0.76409,  -0.33334
   0.42232,   0.20510,   0.21722
   0.63091,   0.93747,  -0.30655
   0.42332,   0.03858,   0.38473
   0.58149,   0.54139,   0.04010
   0.09071,   0.41815,  -0.32744
   0.26253,   0.97490,  -0.71237
   0.05983,   0.48826,  -0.42843
   0.76320,   0.32860,   0.43461
   0.67580,   0.05346,   0.62235
   0.64254,   0.54972,   0.09282
   0.19865,   0.37824,  -0.17959
   0.01825,   0.22300,  -0.20475
   0.63085,   0.29999,   0.33086
   0.99527,   0.99099,   0.00428
   0.32350,   0.93890,  -0.61539
   0.03917,   0.26569,  -0.22652
   0.83556,   0.04808,   0.78748
   0.96588,   0.84740,   0.11847
   0.16766,   0.06538,   0.10228
   0.02808,   0.69200,  -0.66392
   0.33032,   0.29709,   0.03324
   0.74253,   0.63951,   0.10302
   0.93785,   0.37454,   0.56331
   0.65811,   0.72456,  -0.06645
   0.13007,   0.53805,  -0.40798
   0.99891,   0.85723,   0.14167
   0.15166,   0.46713,  -0.31547
   0.21289,   0.20181,   0.01109
