x1,y1
  94.57079,   9.72475
  68.44727,   8.27329
  61.44679,   7.83880
  90.49456,   9.51286
  30.27645,   5.50240
  75.03711,   8.66240
  61.87000,   7.86575
  17.93793,   4.23532
  91.88284,   9.58555
  62.16741,   7.88463
  33.24281,   5.76566
  34.70195,   5.89084
  81.33392,   9.01853
  39.02987,   6.24739
  46.68720,   6.83280
  60.74548,   7.79394
  19.25808,   4.38840
  71.20161,   8.43810
  74.50430,   8.63159
   4.78038,   2.18641
  70.87440,   8.41869
  23.33523,   4.83066
  17.25479,   4.15389
  77.16189,   8.78418
  84.65493,   9.20081
  66.82400,   8.17459
  89.82738,   9.47773
  97.71069,   9.88487
  48.47648,   6.96251
  72.25830,   8.50049
  69.45775,   8.33413
  97.89200,   9.89404
  17.49293,   4.18245
  70.20420,   8.37879
  56.41005,   7.51066
  71.86636,   8.47740
  27.79712,   5.27230
   4.06297,   2.01568
  53.30041,   7.30071
  91.98614,   9.59094
  97.06635,   9.85223
  77.81345,   8.82119
  69.75067,   8.35169
  83.50489,   9.13810
  86.53626,   9.30249
  40.14639,   6.33612
  90.70876,   9.52411
  78.41483,   8.85522
  31.41495,   5.60490
  52.22577,   7.22674
  54.66605,   7.39365
  63.52780,   7.97043
  41.92613,   6.47504
  39.67787,   6.29904
  25.69004,   5.06853
  46.65494,   6.83044
  91.40103,   9.56039
  60.83278,   7.79954
  13.28561,   3.64494
  16.32265,   4.04013
  27.57917,   5.25159
  83.20604,   9.12173
  39.72201,   6.30254
  70.52137,   8.39770
  83.67504,   9.14741
  41.94469,   6.47647
  42.47239,   6.51708
  22.73069,   4.76767
  13.47444,   3.67075
  12.28196,   3.50456
  40.06019,   6.32931
  84.18209,   9.17508
  38.87796,   6.23522
  14.41555,   3.79678
  70.90791,   8.42068
  83.87433,   9.15829
  54.57602,   7.38756
  88.92959,   9.43025
  28.12037,   5.30286
  28.75947,   5.36279
  58.96114,   7.67862
  18.87921,   4.34502
  48.81080,   6.98647
  16.67682,   4.08373
  47.81682,   6.91497
  39.79937,   6.30867
  71.11270,   8.43283
  51.13218,   7.15068
  51.81625,   7.19835
  14.35563,   3.78888
  64.00964,   8.00060
  22.46983,   4.74024
  32.97173,   5.74210
  99.13256,   9.95653
  83.01785,   9.11141
   9.25934,   3.04292
  54.15221,   7.35882
   9.44294,   3.07294
  37.03351,   6.08552
  88.00892,   9.38131
  53.36471,   7.30512
   9.55845,   3.09167
  31.32854,   5.59719
  26.21412,   5.11997
  56.26747,   7.50116
  58.91555,   7.67565
  66.67277,   8.16534
  13.56814,   3.68350
  30.83306,   5.55275
   3.26397,   1.80665
  66.88831,   8.17853
  67.17384,   8.19596
  94.48890,   9.72054
  65.26527,   8.07869
  58.85936,   7.67199
   1.37952,   1.17453
  81.21091,   9.01171
  51.39300,   7.16889
  99.49983,   9.97496
  44.09302,   6.64026
   3.59691,   1.89655
  82.97704,   9.10917
  65.35814,   8.08444
  39.74432,   6.30431
  28.03641,   5.29494
  52.65958,   7.25669
  63.50878,   7.96924
  19.72311,   4.44107
  14.74855,   3.84038
  86.43961,   9.29729
   7.26169,   2.69475
   1.94017,   1.39290
  36.69598,   6.05772
  83.82875,   9.15580
  32.04910,   5.66119
  44.89978,   6.70073
  68.53957,   8.27886
  75.57549,   8.69342
  54.57558,   7.38753
  57.70541,   7.59641
  32.38525,   5.69080
  74.82470,   8.65013
  18.63586,   4.31693
  11.28902,   3.35991
  96.32792,   9.81468
  56.27095,   7.50140
  76.41441,   8.74153
  96.76991,   9.83717
   6.97895,   2.64177
  77.79403,   8.82009
  29.91248,   5.46923
  80.26229,   8.95892
   8.55186,   2.92436
  59.57999,   7.71881
  12.78103,   3.57506
  57.65394,   7.59302
  71.24608,   8.44074
  70.81027,   8.41488
  97.52620,   9.87554
  35.46734,   5.95545
  65.38528,   8.08612
   1.58312,   1.25822
  15.45395,   3.93115
   4.38306,   2.09358
   9.59747,   3.09798
  67.56379,   8.21972
  36.74189,   6.06151
  93.80602,   9.68535
  61.28392,   7.82840
  21.95073,   4.68516
  85.96294,   9.27162
  62.51089,   7.90638
  45.61631,   6.75398
  62.33665,   7.89536
  30.52964,   5.52536
  58.11325,   7.62321
  27.55377,   5.24917
  51.21969,   7.15679
  16.18706,   4.02331
  67.98781,   8.24547
  58.57022,   7.65312
  75.69382,   8.70022
  26.27379,   5.12580
  57.65454,   7.59306
  30.26257,   5.50114
  73.75062,   8.58782
  16.75426,   4.09320
  93.51464,   9.67030
  88.38032,   9.40108
  76.63658,   8.75423
  62.32813,   7.89482
  26.91615,   5.18808
  86.48397,   9.29968
  71.73289,   8.46953
   1.84527,   1.35841
  91.95561,   9.58935
  32.74338,   5.72218
  88.39195,   9.40170
  76.49588,   8.74619
  67.63464,   8.22403
  40.00185,   6.32470
  56.99165,   7.54928
  70.56792,   8.40047
  80.46867,   8.97043
  86.05152,   9.27640
  93.99062,   9.69488
   6.60853,   2.57071
  60.81316,   7.79828
  46.69838,   6.83362
  37.19856,   6.09906
  55.08728,   7.42208
  42.38683,   6.51052
  60.38270,   7.77063
   5.37548,   2.31851
  26.69179,   5.16641
  80.11658,   8.95079
  18.45452,   4.29587
  44.59845,   6.67821
  34.51640,   5.87507
  40.01912,   6.32607
  45.99462,   6.78193
  39.72155,   6.30250
  32.00166,   5.65700
  22.12750,   4.70399
  59.45390,   7.71064
  94.57655,   9.72505
  73.90176,   8.59661
  10.12101,   3.18135
  38.89693,   6.23674
  34.19812,   5.84792
  69.73450,   8.35072
  10.44408,   3.23173
  40.24331,   6.34376
   5.28191,   2.29824
  91.69472,   9.57574
  72.00537,   8.48560
   4.31254,   2.07667
  49.71170,   7.05065
  70.24451,   8.38120
  40.75084,   6.38364
  38.40023,   6.19679
  11.11017,   3.33319
  13.68801,   3.69973
  21.63510,   4.65135
   8.13140,   2.85156
  64.95367,   8.05938
  24.25227,   4.92466
  91.48587,   9.56483
  16.66120,   4.08181
  94.03391,   9.69711
   2.04181,   1.42892
  89.26688,   9.44812
  51.02320,   7.14305
  22.69453,   4.76388
  24.21988,   4.92137
  74.56929,   8.63535
  70.40845,   8.39097
  63.85911,   7.99119
  24.22618,   4.92201
  77.66065,   8.81253
  33.97734,   5.82901
  24.96421,   4.99642
  64.66710,   8.04158
  62.09649,   7.88013
  28.10344,   5.30127
  89.42905,   9.45669
  59.13008,   7.68961
   8.47322,   2.91088
   8.74266,   2.95680
  10.61364,   3.25786
  82.40948,   9.07797
  10.33101,   3.21419
  27.88836,   5.28094
  52.82101,   7.26781
  10.99745,   3.31624
  68.00647,   8.24660
  12.70566,   3.56450
  40.24527,   6.34392
   2.13790,   1.46216
  13.89661,   3.72782
  84.29825,   9.18141
  12.27927,   3.50418
  93.24479,   9.65633
  21.28486,   4.61355
  61.77887,   7.85995
  91.76608,   9.57946
  83.02089,   9.11158
  42.46053,   6.51617
  33.35219,   5.77514
  75.07470,   8.66457
  29.22198,   5.40574
  94.53766,   9.72305
   8.29601,   2.88028
  24.47312,   4.94703
  86.79429,   9.31635
  22.67441,   4.76177
  66.46255,   8.15246
  86.14590,   9.28148
  94.95794,   9.74464
   1.25297,   1.11936
  59.12144,   7.68905
  36.07283,   6.00607
   4.55882,   2.13514
  61.44688,   7.83881
   9.68826,   3.11260
  40.11375,   6.33354
  36.67937,   6.05635
  73.79978,   8.59068
  80.62254,   8.97901
  45.61323,   6.75376
  19.64482,   4.43225
  38.16167,   6.17751
  48.28973,   6.94908
  73.88940,   8.59589
  49.87648,   7.06233
  88.86225,   9.42668
  11.51802,   3.39382
  42.89342,   6.54931
  90.65902,   9.52150
  78.96462,   8.88620
  77.27318,   8.79052
  50.50982,   7.10703
   3.54603,   1.88309
  21.38545,   4.62444
  67.35329,   8.20691
  68.55177,   8.27960
  88.41167,   9.40275
  59.63028,   7.72206
  11.93047,   3.45405
  47.77655,   6.91206
  79.62380,   8.92322
  40.03419,   6.32726
  37.41036,   6.11640
  87.82058,   9.37126
  95.35119,   9.76479
  83.32494,   9.12825
  76.82944,   8.76524
  79.98483,   8.94342
  69.20109,   8.31872
  27.62711,   5.25615
  45.05205,   6.71208
  43.95544,   6.62989
  24.32736,   4.93228
  27.52562,   5.24649
  59.04953,   7.68437
  83.18282,   9.12046
  52.09099,   7.21741
  63.05856,   7.94094
  76.98710,   8.77423
  74.94951,   8.65734
  52.44225,   7.24170
