x1,x2,y1
   0.29998,   0.95721,   0.31329
   0.65076,   0.39777,   1.61119
   0.42352,   0.49468,   0.84738
   0.61170,   0.84340,   0.72397
   0.87183,   0.34371,   2.48809
   0.58421,   0.38316,   1.50015
   0.91811,   0.52970,   1.71778
   0.16415,   0.07732,   1.89245
   0.72183,   0.18297,   3.77310
   0.88696,   0.98824,   0.89746
   0.82224,   0.39254,   2.06217
   0.30033,   0.77837,   0.38477
   0.10668,   0.35815,   0.29258
   0.31538,   0.56451,   0.55437
   0.58541,   0.85375,   0.68455
   0.37100,   0.95871,   0.38685
   0.65839,   0.58442,   1.11853
   0.54151,   0.42388,   1.26011
   0.89206,   0.37089,   2.36434
   0.51324,   0.61079,   0.83492
   0.73615,   0.65007,   1.12631
   0.16669,   0.28614,   0.56816
   0.09967,   0.89004,   0.11187
   0.53793,   0.79139,   0.67795
   0.91678,   0.59060,   1.54146
   0.10782,   0.44309,   0.24030
   0.39802,   0.77924,   0.50936
   0.05840,   0.64559,   0.09000
   0.10148,   0.55927,   0.18005
   0.37160,   0.33194,   1.09702
   0.31315,   0.75330,   0.41437
   0.09969,   0.35106,   0.27877
   0.02167,   0.53102,   0.04049
   0.83317,   0.94632,   0.87999
   0.61104,   0.15734,   3.68220
   0.24963,   0.55048,   0.44979
   0.37311,   0.62783,   0.59077
   0.18964,   0.57393,   0.32799
   0.29346,   0.20244,   1.39362
   0.77541,   0.39178,   1.94842
   0.52384,   0.07157,   6.46263
   0.81828,   0.46103,   1.75404
   0.22732,   0.20015,   1.09133
   0.25324,   0.12196,   1.93436
   0.23506,   0.93090,   0.25236
   0.93056,   0.37400,   2.44641
   0.52506,   0.37928,   1.36169
   0.15115,   0.25426,   0.57726
   0.77316,   0.54734,   1.40082
   0.73153,   0.35288,   2.03501
   0.11377,   0.92210,   0.12330
   0.53473,   0.10108,   4.84955
   0.09056,   0.11067,   0.75641
   0.42006,   0.61641,   0.67722
   0.85553,   0.21114,   3.90318
   0.03245,   0.60904,   0.05297
   0.23590,   0.20252,   1.11989
   0.11914,   0.54161,   0.21814
   0.23858,   0.50777,   0.46531
   0.19857,   0.75685,   0.26154
   0.28673,   0.04811,   4.95732
   0.60064,   0.65833,   0.90762
   0.01599,   0.51367,   0.03088
   0.48199,   0.66851,   0.71742
   0.22927,   0.08376,   2.46230
   0.90339,   0.37289,   2.38190
   0.17061,   0.11328,   1.39476
   0.06323,   0.78485,   0.08036
   0.30214,   0.10004,   2.76600
   0.91000,   0.45099,   1.99310
   0.34225,   0.76107,   0.44830
   0.09054,   0.11302,   0.74176
   0.40344,   0.69763,   0.57581
   0.41716,   0.39292,   1.04528
   0.15120,   0.51302,   0.29196
   0.50946,   0.22934,   2.14779
   0.27141,   0.31758,   0.83634
   0.88464,   0.14070,   5.91817
   0.86318,   0.38866,   2.18593
   0.27859,   0.07500,   3.29912
   0.42831,   0.95294,   0.44928
   0.04942,   0.05354,   0.78213
   0.69924,   0.71137,   0.97896
   0.73545,   0.75773,   0.96750
   0.67659,   0.05298,  10.79886
   0.85196,   0.17684,   4.59914
   0.79688,   0.14404,   5.21583
   0.24576,   0.65079,   0.37562
   0.31757,   0.46967,   0.66851
   0.05635,   0.16801,   0.31935
   0.23081,   0.63125,   0.36353
   0.51966,   0.18881,   2.63662
   0.79427,   0.72237,   1.09532
   0.97474,   0.22463,   4.19165
   0.13941,   0.66575,   0.20838
   0.94716,   0.54853,   1.71243
   0.34273,   0.61085,   0.55750
   0.54441,   0.38681,   1.38510
   0.41475,   0.00500,  27.34414
   0.73988,   0.06939,   9.37715
   0.31624,   0.08329,   3.41304
   0.31771,   0.02266,   9.72959
   0.68503,   0.81634,   0.83728
   0.87737,   0.72704,   1.20222
   0.78226,   0.56538,   1.37290
   0.18959,   0.57452,   0.32758
   0.59395,   0.91118,   0.65125
   0.88628,   0.63900,   1.37911
   0.22148,   0.60046,   0.36641
   0.40914,   0.63300,   0.64260
   0.73676,   0.10729,   6.32906
   0.66449,   0.39295,   1.66487
   0.52367,   0.12253,   3.98266
   0.51022,   0.37649,   1.33275
   0.14441,   0.66338,   0.21661
   0.74883,   0.74934,   0.99598
   0.48810,   0.80693,   0.60346
   0.46917,   0.89811,   0.52183
   0.59475,   0.34151,   1.70801
   0.66922,   0.09871,   6.20107
   0.53330,   0.58904,   0.89905
   0.05809,   0.63894,   0.09044
   0.44660,   0.71965,   0.61817
   0.77572,   0.08455,   8.26117
   0.83839,   0.72837,   1.14676
   0.14807,   0.60388,   0.24362
   0.73505,   0.66879,   1.09361
   0.60456,   0.81772,   0.73770
   0.75727,   0.81594,   0.92604
   0.51498,   0.11390,   4.18846
   0.81892,   0.05339,  12.98514
   0.49918,   0.72262,   0.68815
   0.55776,   0.69227,   0.80213
   0.06487,   0.04746,   1.13458
   0.46128,   0.91500,   0.50370
   0.65544,   0.15072,   4.11221
   0.03284,   0.52563,   0.06195
   0.26116,   0.39199,   0.65591
   0.38041,   0.25209,   1.46476
   0.89591,   0.35594,   2.47150
   0.27247,   0.17687,   1.47074
   0.92940,   0.17097,   5.17966
   0.21776,   0.53659,   0.40233
   0.27594,   0.80081,   0.34375
   0.63646,   0.70204,   0.90273
   0.54975,   0.86694,   0.63319
   0.24353,   0.86430,   0.28135
   0.20142,   0.63784,   0.31401
   0.37288,   0.09366,   3.62330
   0.32455,   0.98928,   0.32807
   0.19413,   0.90037,   0.21540
   0.28125,   0.46207,   0.60158
   0.60809,   0.60390,   1.00032
   0.28736,   0.22237,   1.24781
   0.97143,   0.44924,   2.13576
   0.23355,   0.83591,   0.27888
   0.09039,   0.16735,   0.51415
   0.02251,   0.75531,   0.02973
   0.00488,   0.55859,   0.00870
   0.48869,   0.60099,   0.80772
   0.73997,   0.44646,   1.63678
   0.33901,   0.85268,   0.39693
   0.01679,   0.44998,   0.03690
   0.11317,   0.12140,   0.86812
   0.20762,   0.17828,   1.11236
   0.95486,   0.66076,   1.43764
   0.73857,   0.85311,   0.86429
   0.36762,   0.78626,   0.46630
   0.83231,   0.13113,   5.94482
   0.38215,   0.83909,   0.45458
   0.52685,   0.19842,   2.55007
   0.68752,   0.26329,   2.53881
   0.34646,   0.86270,   0.40099
   0.61458,   0.88881,   0.69064
   0.82889,   0.98548,   0.84103
   0.91152,   0.39229,   2.28751
   0.11373,   0.78670,   0.14420
   0.01380,   0.81177,   0.01698
   0.14858,   0.05360,   2.34863
   0.43025,   0.89023,   0.48274
   0.75825,   0.42596,   1.75603
   0.69844,   0.58178,   1.19187
   0.95928,   0.19719,   4.67060
   0.64911,   0.57379,   1.12283
   0.77328,   0.29191,   2.58510
   0.10266,   0.01082,   4.90426
   0.73343,   0.57748,   1.26070
   0.66156,   0.52971,   1.23777
   0.39250,   0.19630,   1.91936
   0.25853,   0.32303,   0.78363
   0.25749,   0.81447,   0.31545
   0.77907,   0.63133,   1.22678
   0.60488,   0.44161,   1.35233
   0.87132,   0.56471,   1.53100
   0.57783,   0.35480,   1.59900
   0.11640,   0.70570,   0.16429
   0.95286,   0.82635,   1.15070
   0.85698,   0.21434,   3.85405
   0.79003,   0.86276,   0.91427
   0.64901,   0.26691,   2.36532
   0.69932,   0.72236,   0.96439
   0.58119,   0.69623,   0.83113
   0.94861,   0.67796,   1.39254
   0.22287,   0.26130,   0.82910
   0.37780,   0.70472,   0.53388
   0.10822,   0.01404,   4.48719
   0.38260,   0.81102,   0.47068
   0.44607,   0.17871,   2.38423
   0.81839,   0.81851,   0.99766
   0.94343,   0.15601,   5.73058
   0.54084,   0.68425,   0.78677
   0.53881,   0.83640,   0.64297
   0.10872,   0.29283,   0.36244
   0.34367,   0.01378,  14.40387
   0.01571,   0.26071,   0.05866
   0.81724,   0.33975,   2.35868
   0.37146,   0.66624,   0.55476
   0.23266,   0.20925,   1.07069
   0.80136,   0.10570,   6.97814
   0.64577,   0.62413,   1.02841
   0.74581,   0.87428,   0.85187
   0.22373,   0.30811,   0.70995
   0.30003,   0.86561,   0.34610
   0.10114,   0.19569,   0.49613
   0.95344,   0.69488,   1.36605
   0.13693,   0.08700,   1.42167
   0.02542,   0.48223,   0.05219
   0.45425,   0.02541,  12.84198
   0.31513,   0.58169,   0.53785
   0.84232,   0.51263,   1.62742
   0.96851,   0.97863,   0.98950
   0.97078,   0.58002,   1.66150
   0.79797,   0.63273,   1.25381
   0.83947,   0.41383,   1.99971
   0.50419,   0.08977,   5.08930
   0.17133,   0.85664,   0.19970
   0.92216,   0.17395,   5.05604
   0.22610,   0.62329,   0.36057
   0.42522,   0.85339,   0.49745
   0.06937,   0.53034,   0.12968
   0.06993,   0.08059,   0.77741
   0.60326,   0.64603,   0.92867
   0.43223,   0.99132,   0.43601
   0.46150,   0.09112,   4.59631
   0.99002,   0.03404,  22.54360
   0.47724,   0.72794,   0.65316
   0.13179,   0.01608,   5.04174
   0.85341,   0.75927,   1.12042
   0.50432,   0.12998,   3.63189
   0.10687,   0.57208,   0.18544
   0.09143,   0.89897,   0.10162
   0.10570,   0.37173,   0.27960
   0.23779,   0.64069,   0.36909
   0.32452,   0.52170,   0.61634
   0.22573,   0.41465,   0.53671
   0.46290,   0.78197,   0.59034
   0.53398,   0.93122,   0.57304
   0.96614,   0.44878,   2.12626
   0.26992,   0.99814,   0.27045
   0.34632,   0.33156,   1.02353
   0.22031,   0.63659,   0.34412
   0.09847,   0.96507,   0.10203
   0.38974,   0.19630,   1.90581
   0.29785,   0.06026,   4.26371
   0.50383,   0.07530,   5.94517
   0.45775,   0.15260,   2.83869
   0.42699,   0.26627,   1.55981
   0.40291,   0.69702,   0.57554
   0.60918,   0.22396,   2.62714
   0.52089,   0.55152,   0.93676
   0.86738,   0.60216,   1.43088
   0.75213,   0.00358,  54.63188
   0.38684,   0.95265,   0.40590
   0.75482,   0.81768,   0.92110
   0.13529,   0.96126,   0.14072
   0.58889,   0.25454,   2.24648
   0.60383,   0.74075,   0.81233
   0.02148,   0.43309,   0.04900
   0.42135,   0.98283,   0.42867
   0.14793,   0.75408,   0.19556
   0.14496,   0.39523,   0.36119
   0.41212,   0.00180,  34.31682
   0.12868,   0.76627,   0.16745
   0.47820,   0.94168,   0.50754
   0.21038,   0.10295,   1.87665
   0.14160,   0.03966,   2.86248
   0.10306,   0.89875,   0.11457
   0.29339,   0.60781,   0.47959
   0.92666,   0.60541,   1.52060
   0.94738,   0.86972,   1.08770
   0.75420,   0.71734,   1.04724
   0.67419,   0.48563,   1.37350
   0.25027,   0.62560,   0.39767
   0.34390,   0.02951,   8.72248
   0.13621,   0.19693,   0.66412
   0.74545,   0.71824,   1.03380
   0.02690,   0.28231,   0.09295
   0.63918,   0.52733,   1.20119
   0.34500,   0.38344,   0.88530
   0.29018,   0.74938,   0.38595
   0.53118,   0.55839,   0.94371
   0.52008,   0.97404,   0.53384
   0.14120,   0.12807,   1.03103
   0.51113,   0.08245,   5.56655
   0.31847,   0.53167,   0.59373
   0.40761,   0.09828,   3.79189
   0.06013,   0.37176,   0.15906
   0.54182,   0.98409,   0.55054
   0.49418,   0.55897,   0.87709
   0.46202,   0.79451,   0.58004
   0.94897,   0.82984,   1.14124
   0.45242,   0.56412,   0.79577
   0.15161,   0.61577,   0.24471
   0.14669,   0.84356,   0.17360
   0.27740,   0.30595,   0.88623
   0.44236,   0.48093,   0.90984
   0.72763,   0.00797,  40.16479
   0.10509,   0.33590,   0.30675
   0.15808,   0.27036,   0.56910
   0.44873,   0.94398,   0.47512
   0.73162,   0.11098,   6.09350
   0.27415,   0.78900,   0.34656
   0.61841,   0.92220,   0.67005
   0.44800,   0.17211,   2.48124
   0.74318,   0.01134,  34.64622
   0.99141,   0.59838,   1.64564
   0.74071,   0.68221,   1.08069
   0.66003,   0.10935,   5.57256
   0.50741,   0.27564,   1.79280
   0.17785,   0.83672,   0.21217
   0.80014,   0.68552,   1.16184
   0.66518,   0.07219,   8.14445
   0.24579,   0.41039,   0.59032
   0.52128,   0.63021,   0.82228
   0.63891,   0.70798,   0.89872
   0.92347,   0.25437,   3.52498
   0.79971,   0.31283,   2.50037
   0.80782,   0.85730,   0.94075
   0.55216,   0.94346,   0.58494
   0.93253,   0.74442,   1.24839
   0.25754,   0.32907,   0.76674
   0.03357,   0.86412,   0.03882
   0.32924,   0.96418,   0.34138
   0.38966,   0.74990,   0.51790
   0.85995,   0.31518,   2.66930
   0.26825,   0.22419,   1.15578
   0.19454,   0.70583,   0.27450
   0.26188,   0.02648,   7.18853
   0.34632,   0.38755,   0.87950
   0.21225,   0.22275,   0.92018
   0.94518,   0.68127,   1.38086
   0.61058,   0.90404,   0.67471
   0.29571,   0.74786,   0.39410
   0.61485,   0.17092,   3.42764
   0.91803,   0.61782,   1.47667
   0.32568,   0.34030,   0.93852
   0.81147,   0.38403,   2.07906
   0.46148,   0.60345,   0.75971
   0.18441,   0.70910,   0.25902
   0.74248,   0.03797,  15.53156
   0.70581,   0.22545,   3.02462
   0.16417,   0.76933,   0.21279
   0.84501,   0.66487,   1.26451
   0.89726,   0.97695,   0.91827
   0.47956,   0.71978,   0.66368
   0.69150,   0.97879,   0.70638
   0.16658,   0.69902,   0.23730
   0.55970,   0.71582,   0.77880
   0.27067,   0.03072,   6.66207
   0.52829,   0.91911,   0.57431
   0.97039,   0.77591,   1.24704
   0.69446,   0.83342,   0.83163
   0.86402,   0.39532,   2.15213
   0.90617,   0.78199,   1.15558
   0.30721,   0.51737,   0.58826
   0.54208,   0.63157,   0.85330
   0.41339,   0.39058,   1.04188
   0.24938,   0.46108,   0.53455
   0.91316,   0.60433,   1.50107
   0.12408,   0.15460,   0.76028
   0.26846,   0.83040,   0.32266
   0.39113,   0.70223,   0.55463
   0.83512,   0.41349,   1.99096
   0.41891,   0.21934,   1.84294
   0.12599,   0.11377,   1.02593
   0.39454,   0.84026,   0.46868
   0.38260,   0.13533,   2.65412
   0.70615,   0.83715,   0.84190
   0.54117,   0.88823,   0.60854
   0.27393,   0.28026,   0.95253
   0.58547,   0.18043,   3.10111
   0.48294,   0.15817,   2.89586
   0.47289,   0.39181,   1.18820
   0.70822,   0.50632,   1.38506
   0.51330,   0.13472,   3.57557
   0.63647,   0.21671,   2.83251
   0.32294,   0.99132,   0.32577
   0.82848,   0.08323,   8.94732
   0.53689,   0.08508,   5.68563
   0.36397,   0.87893,   0.41357
   0.52894,   0.08625,   5.53371
   0.30634,   0.25454,   1.16864
   0.55826,   0.58496,   0.94755
   0.66337,   0.12676,   4.88911
   0.30133,   0.02265,   9.23244
   0.66554,   0.66841,   0.99077
   0.94435,   0.64912,   1.44691
   0.58444,   0.00361,  42.36520
   0.81022,   0.50895,   1.57650
   0.99497,   0.43519,   2.25647
   0.02621,   0.82808,   0.03161
   0.65009,   0.39125,   1.63566
   0.27308,   0.52175,   0.51860
   0.63141,   0.18896,   3.20133
   0.13886,   0.86307,   0.16066
   0.06323,   0.00927,   3.25999
   0.36056,   0.83669,   0.43012
   0.31362,   0.44334,   0.69850
   0.68223,   0.75330,   0.90270
   0.54117,   0.57273,   0.93781
   0.31701,   0.74571,   0.42369
   0.17812,   0.10374,   1.57799
   0.96293,   0.55824,   1.71120
   0.76177,   0.96745,   0.78719
   0.06037,   0.77571,   0.07763
   0.29203,   0.80065,   0.36386
   0.07626,   0.59168,   0.12803
   0.11898,   0.57221,   0.20640
   0.70956,   0.70515,   1.00205
   0.97503,   0.34804,   2.74904
   0.65036,   0.00567,  41.08062
   0.14598,   0.03396,   3.33099
   0.08682,   0.67235,   0.12854
   0.36102,   0.93750,   0.38487
   0.60893,   0.21146,   2.77407
   0.85823,   0.62129,   1.37290
   0.45067,   0.61953,   0.72296
   0.29827,   0.57686,   0.51327
   0.26821,   0.50720,   0.52367
   0.15339,   0.67663,   0.22564
   0.58152,   0.75449,   0.76825
   0.25528,   0.57222,   0.44279
   0.29557,   0.73486,   0.40079
   0.15912,   0.93456,   0.17017
   0.88265,   0.76402,   1.15171
   0.61948,   0.26163,   2.30150
   0.86349,   0.71447,   1.20374
   0.00851,   0.91880,   0.00929
   0.32063,   0.88280,   0.36275
   0.76260,   0.67306,   1.12751
   0.39395,   0.56552,   0.69126
   0.70271,   0.80274,   0.87327
   0.85912,   0.93937,   0.91403
   0.05663,   0.60414,   0.09316
   0.46160,   0.36553,   1.24091
   0.54634,   0.41795,   1.28893
   0.59983,   0.04398,  11.15854
   0.25950,   0.79918,   0.32392
   0.17629,   0.44030,   0.39532
   0.33854,   0.39403,   0.84597
   0.45449,   0.39102,   1.14419
   0.31314,   0.21325,   1.41520
   0.59045,   0.94529,   0.62430
   0.73639,   0.09193,   7.27577
   0.38279,   0.33521,   1.11935
   0.69430,   0.09520,   6.64767
   0.39639,   0.04304,   7.50480
   0.91613,   0.71722,   1.27228
   0.03344,   0.49196,   0.06731
   0.69945,   0.40142,   1.71638
   0.37777,   0.10193,   3.40031
   0.12814,   0.20827,   0.59238
   0.07201,   0.64597,   0.11090
   0.23486,   0.91406,   0.25673
   0.15818,   0.93980,   0.16823
   0.01050,   0.89164,   0.01179
   0.50528,   0.21898,   2.22646
   0.23453,   0.74313,   0.31453
   0.70110,   0.63491,   1.09788
   0.23459,   0.77437,   0.30209
   0.33310,   0.24191,   1.33433
   0.64311,   0.61710,   1.03565
   0.27376,   0.89328,   0.30613
   0.58718,   0.07528,   6.92975
   0.07819,   0.09691,   0.73687
   0.82233,   0.09406,   7.95970
   0.27159,   0.52338,   0.51419
   0.10097,   0.67682,   0.14849
   0.11822,   0.39631,   0.29380
   0.01147,   0.13008,   0.08271
   0.84141,   0.11374,   6.85217
   0.93178,   0.20474,   4.37760
   0.61393,   0.91689,   0.66901
   0.82851,   0.41870,   1.95121
   0.32678,   0.74824,   0.43529
   0.28506,   0.94489,   0.30154
   0.07368,   0.23695,   0.30113
   0.86662,   0.21878,   3.82197
   0.66124,   0.86010,   0.76758
   0.94909,   0.00233,  75.74548
   0.58709,   0.35416,   1.62750
   0.03593,   0.61054,   0.05850
   0.08774,   0.39499,   0.21878
   0.36039,   0.73536,   0.48835
   0.80428,   0.45055,   1.76323
   0.18832,   0.37526,   0.49351
   0.47767,   0.73626,   0.64647
   0.49370,   0.88755,   0.55558
   0.10622,   0.42307,   0.24769
   0.90566,   0.78754,   1.14690
   0.77045,   0.50003,   1.52532
   0.02570,   0.20575,   0.12026
   0.67024,   0.68233,   0.97771
   0.88296,   0.59218,   1.48070
   0.11039,   0.47241,   0.23109
   0.79419,   0.39418,   1.98375
   0.36777,   0.87702,   0.41879
   0.95306,   0.83160,   1.14377
   0.76596,   0.79785,   0.95762
   0.68891,   0.26882,   2.49356
   0.44497,   0.43380,   1.01232
   0.23562,   0.26779,   0.85604
   0.58636,   0.83016,   0.70490
   0.51607,   0.62682,   0.81840
   0.76756,   0.74697,   1.02408
   0.51962,   0.08092,   5.75354
   0.30973,   0.74198,   0.41600
   0.33744,   0.47534,   0.70205
   0.07469,   0.20560,   0.34960
   0.59924,   0.46862,   1.26419
   0.26584,   0.70260,   0.37678
   0.23812,   0.96453,   0.24681
   0.96867,   0.89329,   1.08313
   0.83518,   0.23171,   3.48641
   0.75186,   0.46290,   1.60530
   0.03863,   0.41691,   0.09142
   0.67237,   0.70826,   0.94541
   0.31408,   0.02336,   9.41922
   0.94243,   0.40296,   2.30400
   0.47592,   0.26020,   1.77754
   0.01747,   0.93820,   0.01863
   0.89982,   0.91920,   0.97810
   0.50520,   0.21663,   2.24908
   0.03861,   0.96527,   0.04001
   0.50858,   0.79812,   0.63564
   0.96379,   0.47816,   1.99350
   0.40430,   0.61666,   0.65155
   0.65503,   0.75022,   0.87022
   0.32566,   0.30606,   1.04006
   0.69609,   0.51951,   1.32743
   0.02462,   0.91444,   0.02693
   0.55998,   0.25820,   2.10705
   0.37642,   0.62503,   0.59862
   0.19508,   0.54759,   0.35333
   0.95011,   0.76226,   1.24256
   0.04628,   0.91163,   0.05074
   0.03265,   0.72619,   0.04483
   0.23839,   0.45508,   0.51758
   0.80193,   0.64859,   1.22970
   0.00689,   0.90375,   0.00765
   0.77532,   0.01809,  27.56652
   0.13693,   0.36761,   0.36614
   0.64070,   0.28851,   2.16631
   0.28667,   0.61985,   0.45966
   0.68379,   0.31775,   2.10589
   0.61903,   0.33833,   1.79395
   0.30318,   0.21630,   1.35173
   0.30779,   0.57237,   0.53374
   0.91610,   0.12093,   7.05198
   0.38695,   0.25811,   1.45651
   0.25918,   0.45850,   0.55860
   0.86994,   0.85550,   1.01519
   0.00506,   0.04263,   0.09695
   0.48440,   0.46681,   1.02579
   0.00172,   0.50258,   0.00343
   0.66786,   0.76964,   0.86517
   0.79399,   0.71741,   1.10239
   0.31186,   0.08143,   3.43423
   0.35942,   0.04306,   6.80206
   0.16641,   0.85564,   0.19419
   0.55772,   0.59067,   0.93765
   0.57028,   0.52934,   1.06772
   0.66052,   0.45368,   1.43832
   0.06946,   0.80610,   0.08599
   0.15205,   0.03470,   3.41196
   0.11787,   0.47825,   0.24380
   0.35602,   0.33125,   1.05316
   0.26030,   0.66350,   0.39034
   0.31664,   0.46279,   0.67625
   0.28885,   0.07461,   3.43619
   0.81341,   0.52983,   1.52153
   0.08991,   0.50335,   0.17690
   0.42740,   0.35091,   1.19548
   0.72534,   0.61495,   1.17209
   0.20480,   0.43917,   0.46040
   0.93663,   0.44683,   2.07007
   0.46344,   0.63203,   0.72899
   0.96884,   0.89757,   1.07822
   0.25331,   0.29026,   0.85153
   0.90871,   0.25562,   3.45242
   0.99302,   0.29202,   3.31845
   0.94904,   0.28458,   3.25155
   0.28352,   0.29077,   0.95146
   0.78367,   0.60444,   1.28800
   0.97059,   0.74194,   1.30362
   0.36642,   0.56797,   0.64024
   0.68895,   0.70565,   0.97226
   0.53715,   0.79295,   0.67566
   0.66119,   0.41465,   1.57201
   0.17358,   0.99640,   0.17423
   0.64431,   0.47583,   1.33912
   0.67079,   0.96722,   0.69333
   0.74464,   0.85764,   0.86684
   0.31332,   0.28524,   1.07114
   0.60515,   0.64604,   0.93155
   0.34323,   0.59058,   0.57715
   0.86082,   0.26843,   3.12013
   0.45675,   0.06005,   6.55708
   0.60452,   0.17581,   3.28149
   0.84337,   0.09790,   7.87315
   0.15345,   0.97758,   0.15696
   0.38407,   0.26725,   1.39804
   0.97897,   0.27233,   3.49941
   0.23080,   0.58270,   0.39327
   0.79339,   0.96659,   0.82059
   0.00320,   0.79050,   0.00407
   0.34118,   0.23430,   1.40926
   0.66188,   0.11983,   5.13818
   0.16788,   0.88472,   0.18954
   0.90148,   0.73486,   1.22231
   0.12864,   0.99315,   0.12955
   0.53246,   0.00277,  41.06459
   0.40529,   0.49065,   0.81743
   0.01202,   0.05398,   0.18918
   0.01458,   0.41370,   0.03479
   0.53940,   0.82926,   0.64914
   0.14469,   0.94602,   0.15289
   0.11983,   0.28828,   0.40552
   0.39346,   0.24261,   1.57180
   0.48190,   0.34623,   1.36561
   0.69989,   0.12763,   5.12610
   0.09349,   0.14937,   0.59160
   0.51884,   0.49829,   1.03073
   0.11825,   0.63073,   0.18641
   0.86566,   0.46088,   1.85621
   0.01048,   0.48325,   0.02150
   0.33150,   0.30067,   1.07705
   0.08306,   0.94924,   0.08748
   0.48657,   0.15203,   3.02806
   0.19266,   0.66583,   0.28793
   0.27254,   0.70213,   0.38653
   0.64207,   0.31346,   2.00364
   0.33170,   0.35917,   0.90708
   0.05305,   0.51015,   0.10303
   0.98938,   0.48407,   2.02198
   0.00803,   0.76104,   0.01055
   0.05636,   0.54555,   0.10249
   0.83893,   0.88341,   0.94843
   0.32700,   0.73559,   0.44296
   0.95651,   0.25483,   3.64477
   0.68875,   0.32337,   2.08548
   0.61243,   0.21901,   2.69820
   0.61949,   0.62210,   0.98972
   0.38123,   0.57470,   0.65845
   0.70848,   0.51379,   1.36581
   0.96179,   0.72736,   1.31733
   0.39713,   0.25854,   1.49242
   0.96794,   0.97764,   0.98992
   0.43075,   0.76172,   0.56375
   0.42231,   0.19691,   2.05907
   0.63092,   0.93690,   0.67300
   0.42331,   0.02866,  10.97118
   0.58149,   0.53670,   1.07408
   0.09069,   0.41218,   0.21693
   0.26252,   0.97473,   0.26929
   0.05981,   0.48301,   0.12254
   0.76321,   0.32169,   2.32262
   0.67581,   0.04368,  12.64232
   0.64255,   0.54512,   1.16884
   0.19863,   0.37185,   0.52519
   0.01822,   0.21499,   0.08182
   0.63085,   0.29278,   2.10293
   0.99529,   0.99098,   1.00432
   0.32350,   0.93835,   0.34456
   0.03915,   0.25813,   0.14743
   0.83557,   0.03825,  17.37879
   0.96590,   0.84590,   1.13981
   0.16765,   0.05573,   2.56440
   0.02806,   0.68888,   0.04058
   0.33032,   0.28985,   1.11188
   0.74254,   0.63584,   1.16110
   0.93787,   0.36811,   2.50398
   0.65812,   0.72178,   0.90829
   0.13005,   0.53333,   0.24174
   0.99893,   0.85583,   1.16527
   0.15164,   0.46166,   0.32466
   0.21288,   0.19358,   1.05493
   0.09133,   0.43164,   0.20884
   0.81862,   0.13181,   5.81914
   0.43484,   0.10300,   3.87689
   0.97889,   0.26999,   3.52837
   0.46788,   0.72900,   0.63944
   0.27947,   0.55417,   0.50025
   0.70591,   0.20496,   3.31300
   0.40503,   0.93097,   0.43477
   0.41774,   0.64349,   0.64558
   0.90634,   0.63005,   1.43003
   0.00600,   0.41961,   0.01416
   0.03851,   0.55567,   0.06879
   0.84511,   0.88873,   0.94976
   0.85632,   0.96328,   0.88868
   0.64533,   0.76894,   0.83674
   0.94213,   0.23282,   3.91498
   0.91371,   0.91194,   1.00102
   0.98640,   0.71445,   1.37511
   0.51869,   0.74267,   0.69600
   0.30309,   0.80780,   0.37434
   0.61776,   0.69673,   0.88280
   0.91296,   0.88568,   1.02951
