x1,x2,y1
   0.66449,   0.39295,   0.29535
   0.52367,   0.12253,   0.43904
   0.51022,   0.37649,   0.33861
   0.14441,   0.66338,   0.41167
   0.74883,   0.74934,   0.17186
   0.48810,   0.80693,   0.22983
   0.46917,   0.89811,   0.21867
   0.59475,   0.34151,   0.33122
   0.66922,   0.09871,   0.43732
   0.53330,   0.58904,   0.26666
   0.05809,   0.63894,   0.46394
   0.44660,   0.71965,   0.26301
   0.77572,   0.08455,   0.43772
   0.83839,   0.72837,   0.15855
   0.14807,   0.60388,   0.41706
   0.73505,   0.66879,   0.19325
   0.60456,   0.81772,   0.19234
   0.75727,   0.81594,   0.15674
   0.51498,   0.11390,   0.44399
   0.81892,   0.05339,   0.45762
   0.49918,   0.72262,   0.24429
   0.55776,   0.69227,   0.23310
   0.06487,   0.04746,   0.49691
   0.46128,   0.91500,   0.21840
   0.65544,   0.15072,   0.40908
   0.03284,   0.52563,   0.48296
   0.26116,   0.39199,   0.40617
   0.38041,   0.25209,   0.41155
   0.89591,   0.35594,   0.26422
   0.27247,   0.17687,   0.45360
   0.92940,   0.17097,   0.36196
   0.21776,   0.53659,   0.39436
   0.27594,   0.80081,   0.31969
   0.63646,   0.70204,   0.20896
   0.54975,   0.86694,   0.19834
   0.24353,   0.86430,   0.32643
   0.20142,   0.63784,   0.38514
   0.37288,   0.09366,   0.46596
   0.32455,   0.98928,   0.26319
   0.19413,   0.90037,   0.35064
   0.28125,   0.46207,   0.38396
   0.60809,   0.60390,   0.24135
   0.28736,   0.22237,   0.43932
   0.97143,   0.44924,   0.21283
   0.23355,   0.83591,   0.33653
   0.09039,   0.16735,   0.48503
   0.02251,   0.75531,   0.48321
   0.00488,   0.55859,   0.49727
   0.48869,   0.60099,   0.27730
   0.73997,   0.44646,   0.25856
   0.33901,   0.85268,   0.27980
   0.01679,   0.44998,   0.49248
   0.11317,   0.12141,   0.48638
   0.20762,   0.17828,   0.46402
   0.95486,   0.66076,   0.15351
   0.73857,   0.85311,   0.15373
   0.36762,   0.78626,   0.27981
   0.83231,   0.13113,   0.40050
   0.38215,   0.83909,   0.26339
   0.52685,   0.19842,   0.40433
   0.68752,   0.26329,   0.34620
   0.34646,   0.86270,   0.27456
   0.61458,   0.88881,   0.17616
   0.82889,   0.98548,   0.11624
   0.91152,   0.39229,   0.24568
   0.11373,   0.78670,   0.41702
   0.01380,   0.81177,   0.48888
   0.14858,   0.05360,   0.49205
   0.43025,   0.89023,   0.23444
   0.75825,   0.42596,   0.26219
   0.69844,   0.58178,   0.22466
   0.95928,   0.19719,   0.34055
   0.64911,   0.57379,   0.23903
   0.77328,   0.29191,   0.31663
   0.10266,   0.01082,   0.49887
   0.73343,   0.57748,   0.21780
   0.66156,   0.52971,   0.24900
   0.39250,   0.19630,   0.42768
   0.25853,   0.32303,   0.42210
   0.25749,   0.81447,   0.32693
   0.77907,   0.63133,   0.19316
   0.60488,   0.44161,   0.29192
   0.87132,   0.56471,   0.19309
   0.57783,   0.35480,   0.32997
   0.11640,   0.70570,   0.42330
   0.95286,   0.82635,   0.12123
   0.85698,   0.21434,   0.34433
   0.79003,   0.86276,   0.14187
   0.64901,   0.26691,   0.35168
   0.69932,   0.72236,   0.18880
   0.58119,   0.69623,   0.22536
   0.94861,   0.67796,   0.15059
   0.22287,   0.26130,   0.44443
   0.37780,   0.70472,   0.29244
   0.10822,   0.01404,   0.49846
   0.38260,   0.81102,   0.26863
   0.44607,   0.17871,   0.42535
   0.81839,   0.81851,   0.14445
   0.94343,   0.15601,   0.37065
   0.54084,   0.68425,   0.24009
   0.53881,   0.83640,   0.20756
   0.10872,   0.29283,   0.46893
   0.34367,   0.01378,   0.49521
   0.01571,   0.26071,   0.49591
   0.81724,   0.33975,   0.28598
   0.37146,   0.66624,   0.30338
   0.23266,   0.20925,   0.45315
   0.80136,   0.10570,   0.42097
   0.64577,   0.62413,   0.22601
   0.74581,   0.87428,   0.14851
   0.22373,   0.30811,   0.43485
   0.30003,   0.86561,   0.29620
   0.10114,   0.19569,   0.48049
   0.95344,   0.69488,   0.14610
   0.13693,   0.08700,   0.48817
   0.02542,   0.48223,   0.48784
   0.45425,   0.02541,   0.48846
   0.31513,   0.58169,   0.34467
   0.84232,   0.51263,   0.21460
   0.96851,   0.97863,   0.09726
   0.97078,   0.58002,   0.17130
   0.79797,   0.63273,   0.18888
   0.83947,   0.41383,   0.25040
   0.50419,   0.08977,   0.45626
   0.17133,   0.85664,   0.37108
   0.92216,   0.17395,   0.36086
   0.22610,   0.62329,   0.37551
   0.42522,   0.85340,   0.24332
   0.06937,   0.53034,   0.46426
   0.06993,   0.08059,   0.49437
   0.60326,   0.64603,   0.23157
   0.43223,   0.99132,   0.21591
   0.46150,   0.09112,   0.45925
   0.99002,   0.03404,   0.46698
   0.47724,   0.72794,   0.25044
   0.13179,   0.01608,   0.49785
   0.85341,   0.75927,   0.14946
   0.50432,   0.12998,   0.43781
   0.10687,   0.57208,   0.44183
   0.09143,   0.89897,   0.42326
   0.10570,   0.37173,   0.46190
   0.23779,   0.64069,   0.36690
   0.32452,   0.52170,   0.35452
   0.22573,   0.41465,   0.41351
   0.46290,   0.78197,   0.24373
   0.53398,   0.93122,   0.19139
   0.96614,   0.44878,   0.21391
   0.26992,   0.99814,   0.29065
   0.34632,   0.33156,   0.39597
   0.22031,   0.63659,   0.37602
   0.09847,   0.96507,   0.41231
   0.38974,   0.19630,   0.42815
   0.29785,   0.06026,   0.48224
   0.50383,   0.07530,   0.46309
   0.45775,   0.15260,   0.43399
   0.42699,   0.26627,   0.39687
   0.40291,   0.69702,   0.28428
   0.60918,   0.22396,   0.37889
   0.52089,   0.55152,   0.28074
   0.86738,   0.60216,   0.18337
   0.75213,   0.00358,   0.49714
   0.38684,   0.95265,   0.24079
   0.75482,   0.81768,   0.15691
   0.13529,   0.96126,   0.38391
   0.58889,   0.25454,   0.36868
   0.60383,   0.74075,   0.20879
   0.02148,   0.43309,   0.49075
   0.42135,   0.98283,   0.22155
   0.14793,   0.75408,   0.39865
   0.14496,   0.39523,   0.44530
   0.41212,   0.00180,   0.49916
   0.12868,   0.76627,   0.40932
   0.47820,   0.94168,   0.20769
   0.21038,   0.10295,   0.47866
   0.14160,   0.03966,   0.49438
   0.10306,   0.89875,   0.41434
   0.29339,   0.60781,   0.34814
   0.92666,   0.60541,   0.17188
   0.94738,   0.86972,   0.11508
   0.75420,   0.71734,   0.17770
   0.67419,   0.48563,   0.26001
   0.25027,   0.62560,   0.36378
   0.34390,   0.02951,   0.48986
   0.13621,   0.19693,   0.47371
   0.74545,   0.71824,   0.17938
   0.02690,   0.28231,   0.49244
   0.63918,   0.52733,   0.25533
   0.34500,   0.38344,   0.38214
   0.29018,   0.74938,   0.32193
   0.53118,   0.55839,   0.27575
   0.52008,   0.97404,   0.18836
   0.14120,   0.12807,   0.48214
   0.51113,   0.08245,   0.45916
   0.31847,   0.53167,   0.35451
   0.40761,   0.09828,   0.46112
   0.06013,   0.37176,   0.47802
   0.54182,   0.98409,   0.18006
   0.49418,   0.55897,   0.28681
   0.46202,   0.79451,   0.24143
   0.94897,   0.82984,   0.12121
   0.45242,   0.56412,   0.29880
   0.15161,   0.61577,   0.41372
   0.14669,   0.84356,   0.38887
   0.27740,   0.30595,   0.42093
   0.44236,   0.48093,   0.32494
   0.72763,   0.00797,   0.49406
   0.10509,   0.33590,   0.46565
   0.15808,   0.27036,   0.45867
   0.44873,   0.94398,   0.21780
   0.73162,   0.11098,   0.42401
   0.27415,   0.78900,   0.32267
   0.61841,   0.92220,   0.16929
   0.44800,   0.17211,   0.42762
   0.74318,   0.01134,   0.49146
   0.99141,   0.59838,   0.16305
   0.74071,   0.68221,   0.18875
   0.66003,   0.10935,   0.43190
   0.50741,   0.27564,   0.37627
   0.17785,   0.83672,   0.36955
   0.80014,   0.68552,   0.17549
   0.66518,   0.07219,   0.45368
   0.24579,   0.41039,   0.40742
   0.52128,   0.63021,   0.25948
   0.63891,   0.70798,   0.20694
   0.92347,   0.25437,   0.31091
   0.79971,   0.31283,   0.30172
   0.80782,   0.85730,   0.13951
   0.55216,   0.94346,   0.18381
   0.93253,   0.74442,   0.13916
   0.25754,   0.32907,   0.42104
   0.03357,   0.86412,   0.47163
   0.32924,   0.96418,   0.26501
   0.38966,   0.74990,   0.27811
   0.85995,   0.31518,   0.28967
   0.26825,   0.22419,   0.44271
   0.19454,   0.70583,   0.37827
   0.26188,   0.02648,   0.49304
   0.34632,   0.38755,   0.38064
   0.21225,   0.22275,   0.45445
   0.94518,   0.68127,   0.15040
   0.61058,   0.90404,   0.17449
   0.29571,   0.74786,   0.31957
   0.61485,   0.17092,   0.40386
   0.91803,   0.61782,   0.17015
   0.32568,   0.34030,   0.39921
   0.81147,   0.38403,   0.26790
   0.46148,   0.60345,   0.28557
   0.18441,   0.70910,   0.38334
   0.74248,   0.03797,   0.47227
   0.70581,   0.22545,   0.36183
   0.16417,   0.76933,   0.38684
   0.84501,   0.66487,   0.17166
   0.89726,   0.97696,   0.10698
   0.47956,   0.71978,   0.25148
   0.69150,   0.97879,   0.14292
   0.16658,   0.69902,   0.39469
   0.55970,   0.71582,   0.22701
   0.27067,   0.03072,   0.49168
   0.52829,   0.91911,   0.19528
   0.97039,   0.77591,   0.12745
   0.69446,   0.83342,   0.16695
   0.86402,   0.39532,   0.25315
   0.90617,   0.78199,   0.13615
   0.30721,   0.51737,   0.36203
   0.54208,   0.63157,   0.25281
   0.41339,   0.39058,   0.36017
   0.24938,   0.46108,   0.39585
   0.91316,   0.60433,   0.17451
   0.12408,   0.15460,   0.48108
   0.26846,   0.83040,   0.31845
   0.39113,   0.70223,   0.28770
   0.83512,   0.41349,   0.25138
   0.41891,   0.21934,   0.41492
   0.12599,   0.11377,   0.48580
   0.39454,   0.84026,   0.25803
   0.38260,   0.13533,   0.45028
   0.70615,   0.83715,   0.16362
   0.54117,   0.88823,   0.19694
   0.27393,   0.28026,   0.42794
   0.58547,   0.18043,   0.40342
   0.48294,   0.15817,   0.42824
   0.47289,   0.39181,   0.34328
   0.70822,   0.50632,   0.24524
   0.51330,   0.13472,   0.43460
   0.63647,   0.21671,   0.37773
   0.32294,   0.99132,   0.26365
   0.82848,   0.08323,   0.43472
   0.53689,   0.08508,   0.45587
   0.36397,   0.87893,   0.26377
   0.52894,   0.08625,   0.45592
   0.30634,   0.25454,   0.42689
   0.55826,   0.58496,   0.26044
   0.66337,   0.12676,   0.42153
   0.30133,   0.02265,   0.49314
   0.66554,   0.66841,   0.20969
   0.94435,   0.64912,   0.15795
   0.58444,   0.00361,   0.49776
   0.81022,   0.50895,   0.22222
   0.99497,   0.43519,   0.21413
   0.02621,   0.82808,   0.47864
   0.65009,   0.39125,   0.29929
   0.27308,   0.52175,   0.37431
   0.63141,   0.18896,   0.39232
   0.13886,   0.86307,   0.39197
   0.06323,   0.00927,   0.49940
   0.36056,   0.83669,   0.27310
   0.31362,   0.44334,   0.37693
   0.68223,   0.75330,   0.18601
   0.54117,   0.57273,   0.26880
   0.31701,   0.74571,   0.31007
   0.17812,   0.10374,   0.48175
   0.96293,   0.55824,   0.17872
   0.76177,   0.96745,   0.13050
   0.06037,   0.77571,   0.45488
   0.29203,   0.80065,   0.31166
   0.07626,   0.59168,   0.45647
   0.11898,   0.57221,   0.43562
   0.70956,   0.70515,   0.19036
   0.97503,   0.34804,   0.25420
   0.65036,   0.00567,   0.49618
   0.14598,   0.03396,   0.49503
   0.08682,   0.67235,   0.44432
   0.36102,   0.93750,   0.25468
   0.60893,   0.21146,   0.38484
   0.85823,   0.62129,   0.18003
   0.45067,   0.61953,   0.28517
   0.29827,   0.57686,   0.35256
   0.26821,   0.50720,   0.37925
   0.15339,   0.67663,   0.40501
   0.58152,   0.75449,   0.21198
   0.25528,   0.57222,   0.37160
   0.29557,   0.73486,   0.32209
   0.15912,   0.93456,   0.36963
   0.88265,   0.76402,   0.14345
   0.61948,   0.26163,   0.35969
   0.86349,   0.71447,   0.15697
   0.00851,   0.91880,   0.49220
   0.32063,   0.88280,   0.28307
   0.76260,   0.67306,   0.18621
   0.39395,   0.56552,   0.31852
   0.70271,   0.80274,   0.17102
   0.85912,   0.93937,   0.11787
   0.05663,   0.60414,   0.46669
   0.46160,   0.36553,   0.35492
   0.54634,   0.41795,   0.31502
   0.59983,   0.04398,   0.47403
   0.25950,   0.79918,   0.32845
   0.17629,   0.44030,   0.42722
   0.33854,   0.39403,   0.38128
   0.45449,   0.39102,   0.34855
   0.31314,   0.21325,   0.43675
   0.59045,   0.94529,   0.17272
   0.73639,   0.09193,   0.43585
   0.38279,   0.33521,   0.38523
   0.69430,   0.09520,   0.43728
   0.39639,   0.04304,   0.48308
   0.91613,   0.71722,   0.14734
   0.03344,   0.49197,   0.48374
   0.69945,   0.40142,   0.28427
   0.37777,   0.10193,   0.46259
   0.12814,   0.20827,   0.47384
   0.07201,   0.64597,   0.45517
   0.23486,   0.91406,   0.32372
   0.15818,   0.93980,   0.36967
   0.01050,   0.89164,   0.49068
   0.50528,   0.21898,   0.39933
   0.23453,   0.74313,   0.35099
   0.70110,   0.63491,   0.20958
   0.23459,   0.77437,   0.34582
   0.33310,   0.24191,   0.42462
   0.64311,   0.61710,   0.22857
   0.27376,   0.89328,   0.30514
   0.58718,   0.07528,   0.45722
   0.07819,   0.09691,   0.49245
   0.82233,   0.09406,   0.42734
   0.27159,   0.52338,   0.37457
   0.10097,   0.67682,   0.43540
   0.11822,   0.39631,   0.45486
   0.01147,   0.13008,   0.49850
   0.84141,   0.11374,   0.41162
   0.93178,   0.20474,   0.33945
   0.61393,   0.91689,   0.17136
   0.82851,   0.41870,   0.25064
   0.32678,   0.74824,   0.30516
   0.28506,   0.94489,   0.29069
   0.07368,   0.23695,   0.48276
   0.86662,   0.21878,   0.34026
   0.66124,   0.86010,   0.16972
   0.94909,   0.00233,   0.49758
   0.58709,   0.35416,   0.32806
   0.03593,   0.61054,   0.47842
   0.08774,   0.39499,   0.46626
   0.36039,   0.73536,   0.29315
   0.80428,   0.45055,   0.24351
   0.18832,   0.37526,   0.43332
   0.47767,   0.73626,   0.24844
   0.49370,   0.88755,   0.21220
   0.10622,   0.42307,   0.45663
   0.90566,   0.78754,   0.13520
   0.77045,   0.50003,   0.23346
   0.02570,   0.20575,   0.49473
   0.67024,   0.68233,   0.20513
   0.88296,   0.59218,   0.18319
   0.11039,   0.47241,   0.44999
   0.79419,   0.39418,   0.26718
   0.36777,   0.87702,   0.26245
   0.95306,   0.83160,   0.12033
   0.76596,   0.79785,   0.15844
   0.68891,   0.26882,   0.34331
   0.44497,   0.43380,   0.33799
   0.23562,   0.26779,   0.44005
   0.58636,   0.83016,   0.19487
   0.51607,   0.62682,   0.26197
   0.76756,   0.74697,   0.16844
   0.51962,   0.08092,   0.45924
   0.30973,   0.74198,   0.31413
   0.33744,   0.47534,   0.36096
   0.07469,   0.20560,   0.48481
   0.59924,   0.46862,   0.28426
   0.26584,   0.70260,   0.34228
   0.23812,   0.96453,   0.31423
   0.96867,   0.89329,   0.10865
   0.83518,   0.23171,   0.33760
   0.75186,   0.46290,   0.25011
   0.03863,   0.41691,   0.48408
   0.67237,   0.70826,   0.19846
   0.31408,   0.02336,   0.49263
   0.94243,   0.40296,   0.23580
   0.47592,   0.26020,   0.38875
   0.01747,   0.93820,   0.48380
   0.89982,   0.91920,   0.11457
   0.50520,   0.21663,   0.40031
   0.03861,   0.96527,   0.46380
   0.50858,   0.79812,   0.22485
   0.96379,   0.47816,   0.20384
   0.40430,   0.61666,   0.30228
   0.65503,   0.75022,   0.19331
   0.32566,   0.30606,   0.40840
   0.69609,   0.51951,   0.24386
   0.02462,   0.91444,   0.47786
   0.55998,   0.25820,   0.37267
   0.37642,   0.62503,   0.31076
   0.19508,   0.54759,   0.40250
   0.95011,   0.76226,   0.13299
   0.04628,   0.91163,   0.45920
   0.03265,   0.72619,   0.47671
   0.23839,   0.45508,   0.40113
   0.80193,   0.64859,   0.18405
   0.00689,   0.90375,   0.49378
   0.77532,   0.01809,   0.48596
   0.13693,   0.36761,   0.45165
   0.64070,   0.28851,   0.34356
   0.28667,   0.61985,   0.34858
   0.68379,   0.31775,   0.32199
   0.61903,   0.33833,   0.32706
   0.30318,   0.21630,   0.43782
   0.30779,   0.57237,   0.34965
   0.91610,   0.12093,   0.39914
   0.38695,   0.25811,   0.40822
   0.25918,   0.45850,   0.39276
   0.86994,   0.85550,   0.12910
   0.00506,   0.04263,   0.49978
   0.48440,   0.46681,   0.31642
   0.00172,   0.50258,   0.49913
   0.66786,   0.76965,   0.18598
   0.79399,   0.71741,   0.16947
   0.31186,   0.08143,   0.47504
   0.35942,   0.04306,   0.48463
   0.16641,   0.85564,   0.37440
   0.55772,   0.59067,   0.25903
   0.57028,   0.52934,   0.27297
   0.66052,   0.45368,   0.27412
   0.06946,   0.80610,   0.44649
   0.15205,   0.03470,   0.49471
   0.11787,   0.47825,   0.44614
   0.35602,   0.33125,   0.39347
   0.26030,   0.66350,   0.35211
   0.31664,   0.46279,   0.37124
   0.28885,   0.07461,   0.47875
   0.81341,   0.52983,   0.21492
   0.08991,   0.50335,   0.45634
   0.42740,   0.35091,   0.36864
   0.72534,   0.61495,   0.20924
   0.20480,   0.43917,   0.41661
   0.93663,   0.44683,   0.21976
   0.46344,   0.63203,   0.27772
   0.96884,   0.89757,   0.10801
   0.25331,   0.29026,   0.43079
   0.90871,   0.25562,   0.31253
   0.99302,   0.29202,   0.27923
   0.94904,   0.28458,   0.29021
   0.28352,   0.29077,   0.42302
   0.78367,   0.60444,   0.19933
   0.97059,   0.74194,   0.13381
   0.36642,   0.56797,   0.32796
   0.68895,   0.70565,   0.19507
   0.53715,   0.79295,   0.21689
   0.66119,   0.41465,   0.28795
   0.17358,   0.99640,   0.35194
   0.64431,   0.47583,   0.27052
   0.67079,   0.96722,   0.14927
   0.74464,   0.85764,   0.15167
   0.31332,   0.28524,   0.41707
   0.60515,   0.64604,   0.23105
   0.34323,   0.59058,   0.33152
   0.86082,   0.26843,   0.31328
   0.45675,   0.06005,   0.47306
   0.60452,   0.17581,   0.40288
   0.84337,   0.09790,   0.42281
   0.15345,   0.97758,   0.36865
   0.38407,   0.26725,   0.40592
   0.97897,   0.27233,   0.29217
   0.23080,   0.58270,   0.38045
   0.79339,   0.96659,   0.12489
   0.00320,   0.79050,   0.49746
   0.34118,   0.23430,   0.42518
   0.66188,   0.11983,   0.42566
   0.16788,   0.88472,   0.36976
   0.90148,   0.73486,   0.14612
   0.12864,   0.99315,   0.38570
   0.53246,   0.00277,   0.49841
   0.40529,   0.49065,   0.33408
   0.01202,   0.05398,   0.49935
   0.01458,   0.41370,   0.49399
   0.53940,   0.82926,   0.20879
   0.14469,   0.94602,   0.37861
   0.11983,   0.28828,   0.46637
   0.39346,   0.24261,   0.41192
   0.48190,   0.34623,   0.35626
   0.69989,   0.12763,   0.41704
   0.09349,   0.14937,   0.48617
   0.51884,   0.49829,   0.29686
   0.11825,   0.63073,   0.42988
   0.86566,   0.46088,   0.22768
   0.01048,   0.48325,   0.49494
   0.33150,   0.30067,   0.40840
   0.08306,   0.94924,   0.42617
   0.48657,   0.15203,   0.43035
   0.19266,   0.66583,   0.38529
   0.27254,   0.70213,   0.33915
   0.64207,   0.31346,   0.33244
   0.33170,   0.35917,   0.39251
   0.05305,   0.51015,   0.47349
   0.98938,   0.48407,   0.19751
   0.00803,   0.76104,   0.49390
   0.05636,   0.54555,   0.46997
   0.83893,   0.88341,   0.12970
   0.32700,   0.73559,   0.30755
   0.95651,   0.25483,   0.30553
   0.68875,   0.32337,   0.31853
   0.61243,   0.21901,   0.38067
   0.61949,   0.62210,   0.23341
   0.38123,   0.57470,   0.32087
   0.70848,   0.51379,   0.24278
   0.96179,   0.72736,   0.13803
   0.39713,   0.25854,   0.40589
   0.96794,   0.97764,   0.09745
   0.43075,   0.76172,   0.25969
   0.42231,   0.19691,   0.42238
   0.63092,   0.93690,   0.16364
   0.42331,   0.02866,   0.48789
   0.58149,   0.53670,   0.26770
   0.09069,   0.41218,   0.46370
   0.26252,   0.97473,   0.29843
   0.05981,   0.48301,   0.47174
   0.76321,   0.32169,   0.30450
   0.67581,   0.04368,   0.47102
   0.64255,   0.54512,   0.24908
   0.19863,   0.37185,   0.43051
   0.01822,   0.21499,   0.49609
   0.63085,   0.29278,   0.34366
   0.99529,   0.99098,   0.09253
   0.32350,   0.93835,   0.27212
   0.03915,   0.25813,   0.48996
   0.83557,   0.03825,   0.46867
   0.96590,   0.84590,   0.11621
   0.16765,   0.05573,   0.49069
   0.02806,   0.68888,   0.48094
   0.33032,   0.28985,   0.41169
   0.74254,   0.63584,   0.19987
   0.93787,   0.36811,   0.25140
   0.65812,   0.72178,   0.19888
   0.13005,   0.53333,   0.43448
   0.99893,   0.85583,   0.11021
   0.15164,   0.46166,   0.43391
   0.21288,   0.19358,   0.46009
   0.09133,   0.43164,   0.46178
   0.81862,   0.13181,   0.40151
   0.43484,   0.10300,   0.45671
   0.97889,   0.26999,   0.29349
   0.46788,   0.72900,   0.25342
   0.27947,   0.55417,   0.36502
   0.70591,   0.20496,   0.37258
   0.40503,   0.93097,   0.23702
   0.41774,   0.64349,   0.29098
   0.90634,   0.63005,   0.16907
   0.00600,   0.41961,   0.49748
   0.03851,   0.55567,   0.47894
   0.84511,   0.88873,   0.12781
   0.85632,   0.96328,   0.11493
   0.64533,   0.76894,   0.19172
   0.94213,   0.23282,   0.32064
   0.91371,   0.91194,   0.11359
   0.98640,   0.71445,   0.13695
   0.51869,   0.74267,   0.23349
   0.30309,   0.80780,   0.30496
   0.61776,   0.69673,   0.21515
   0.91296,   0.88568,   0.11761
