x1,y1
   8.34678,   0.00167
   8.89615,   0.00148
   7.54339,   0.00203
   8.04027,   0.00179
   6.08890,   0.00306
   2.70649,   0.01386
   6.17107,   0.00298
   6.34551,   0.00283
   9.20009,   0.00138
   8.97637,   0.00145
   6.75121,   0.00251
   2.99346,   0.01154
   6.40449,   0.00278
   4.68228,   0.00503
   6.69724,   0.00255
   7.63077,   0.00198
   1.96735,   0.02451
   6.98035,   0.00235
   4.53746,   0.00534
   5.71302,   0.00345
   2.10443,   0.02176
   5.59199,   0.00360
   4.38941,   0.00568
   2.29985,   0.01858
   6.97058,   0.00236
   7.73934,   0.00193
   7.74400,   0.00193
   5.39290,   0.00385
   8.26213,   0.00170
   5.22252,   0.00409
   9.08252,   0.00142
   6.35276,   0.00282
   4.07467,   0.00653
   7.02296,   0.00233
   1.89018,   0.02629
   5.79974,   0.00335
   6.30171,   0.00286
   1.52304,   0.03821
   6.75073,   0.00251
   5.01943,   0.00441
   7.47688,   0.00206
   7.98141,   0.00182
   1.76271,   0.02970
   8.54540,   0.00160
   7.55531,   0.00202
   2.33280,   0.01812
   6.43525,   0.00275
   7.61532,   0.00199
   7.01927,   0.00233
   6.44099,   0.00275
   8.35922,   0.00166
   7.81538,   0.00189
   8.34315,   0.00167
   5.63483,   0.00354
   2.02684,   0.02326
   8.37012,   0.00166
   1.48240,   0.04001
   5.49259,   0.00372
   7.50354,   0.00205
   6.01987,   0.00312
   7.23048,   0.00220
   1.58406,   0.03572
   1.42907,   0.04258
   5.15158,   0.00420
   9.23443,   0.00137
   6.89894,   0.00241
   2.35807,   0.01777
   1.29572,   0.05023
   5.73119,   0.00343
   3.35051,   0.00938
   4.52886,   0.00536
   4.42371,   0.00560
   3.27009,   0.00981
   9.06304,   0.00142
   4.20446,   0.00616
   3.45236,   0.00888
   2.59336,   0.01498
   9.36445,   0.00134
   2.54027,   0.01555
   2.95998,   0.01178
   5.82982,   0.00332
   3.48357,   0.00873
   8.20705,   0.00172
   6.72806,   0.00253
   7.31846,   0.00215
   5.94777,   0.00320
   8.80206,   0.00151
   3.19186,   0.01026
   8.77827,   0.00151
   2.81288,   0.01293
   6.74079,   0.00252
   4.35599,   0.00576
   1.84467,   0.02744
   3.92102,   0.00701
   9.90277,   0.00120
   2.74728,   0.01349
   9.10282,   0.00141
   3.53132,   0.00852
   5.15936,   0.00419
   6.47281,   0.00272
   6.43540,   0.00275
   3.58633,   0.00828
   3.00272,   0.01148
   9.74271,   0.00124
   5.04392,   0.00437
   3.10210,   0.01081
   8.52284,   0.00160
   1.81372,   0.02826
   2.50773,   0.01591
   1.20277,   0.05686
   7.79770,   0.00190
   1.04410,   0.07173
   6.02775,   0.00312
   5.39819,   0.00384
   6.40928,   0.00277
   7.65961,   0.00197
   5.01890,   0.00441
   4.05119,   0.00660
   8.67372,   0.00155
   1.15130,   0.06112
   5.05056,   0.00436
   2.01865,   0.02342
   2.09434,   0.02195
   2.86874,   0.01247
   2.60604,   0.01485
   9.59355,   0.00128
   6.94700,   0.00238
   7.64708,   0.00198
   8.67760,   0.00155
   4.30860,   0.00588
   8.07613,   0.00178
   8.49065,   0.00162
   2.18185,   0.02041
   4.43937,   0.00556
   8.55152,   0.00159
   5.74167,   0.00342
   2.78730,   0.01314
   7.18759,   0.00223
   3.37092,   0.00928
   4.11824,   0.00640
   8.76390,   0.00152
   6.53120,   0.00267
   8.99882,   0.00144
   8.45987,   0.00163
   9.86858,   0.00121
   9.20350,   0.00138
   4.53153,   0.00535
   2.02370,   0.02332
   8.08011,   0.00178
   1.12437,   0.06355
   8.30569,   0.00169
   2.33737,   0.01805
   1.48427,   0.03993
   4.87226,   0.00467
   9.01159,   0.00144
   7.82412,   0.00189
   4.83444,   0.00474
   7.28591,   0.00217
   6.23638,   0.00292
   9.63331,   0.00126
   2.77620,   0.01324
   6.84195,   0.00245
   6.16453,   0.00299
   7.95939,   0.00183
   3.62839,   0.00810
   1.92412,   0.02549
   1.09943,   0.06593
   7.60077,   0.00200
   6.19777,   0.00296
   6.95402,   0.00237
   5.76797,   0.00339
   4.53256,   0.00535
   2.76817,   0.01331
   3.32686,   0.00951
   3.90841,   0.00705
   3.31753,   0.00956
   8.32999,   0.00168
   8.01156,   0.00181
   6.68224,   0.00256
   6.44386,   0.00274
   4.97531,   0.00449
   8.84178,   0.00149
   6.08283,   0.00306
   6.20043,   0.00295
   4.19425,   0.00618
   2.04780,   0.02284
   7.35132,   0.00213
   9.57554,   0.00128
   8.43685,   0.00163
   8.71267,   0.00154
   2.93049,   0.01200
   8.11015,   0.00176
   8.76447,   0.00152
   6.84104,   0.00245
   3.40349,   0.00912
   7.29383,   0.00216
   7.50123,   0.00205
   6.23068,   0.00293
   7.26615,   0.00218
   9.53729,   0.00129
   7.10176,   0.00228
   3.00600,   0.01145
   3.35302,   0.00937
   4.40030,   0.00565
   7.34252,   0.00214
   1.97415,   0.02436
   1.12838,   0.06318
   4.44347,   0.00555
   8.29891,   0.00169
   5.01462,   0.00442
   2.60992,   0.01481
   8.36536,   0.00166
   8.36631,   0.00166
   9.49073,   0.00130
   2.40571,   0.01714
   5.86753,   0.00328
   7.15832,   0.00224
   5.84930,   0.00330
   8.52725,   0.00160
   1.97869,   0.02426
   3.63665,   0.00807
   4.09309,   0.00647
   1.12600,   0.06340
   1.14162,   0.06198
   3.34765,   0.00940
   8.35503,   0.00167
   4.05887,   0.00658
   4.34317,   0.00579
   6.99635,   0.00234
   3.09409,   0.01086
   2.88467,   0.01235
   8.21215,   0.00172
   1.95307,   0.02483
   6.81189,   0.00247
   6.61749,   0.00261
   7.71224,   0.00194
   8.86807,   0.00148
   3.01369,   0.01140
   3.77414,   0.00753
   3.70037,   0.00781
   8.79010,   0.00151
   1.91041,   0.02581
   2.76267,   0.01336
   9.58075,   0.00128
   7.25397,   0.00219
   2.23256,   0.01959
   1.78483,   0.02906
   1.22900,   0.05486
   5.34074,   0.00392
   5.08831,   0.00430
   1.23066,   0.05474
   3.83623,   0.00730
   6.23561,   0.00292
   8.58078,   0.00158
   5.61430,   0.00357
   9.71639,   0.00124
   9.80696,   0.00122
   9.73683,   0.00124
   6.22061,   0.00294
   8.18165,   0.00173
   6.69480,   0.00255
   8.55511,   0.00159
   4.72535,   0.00494
   5.53771,   0.00366
   1.80972,   0.02837
   2.54212,   0.01553
   8.70941,   0.00154
   9.29927,   0.00135
   2.56713,   0.01525
   3.03498,   0.01125
   6.60991,   0.00261
   4.82705,   0.00475
   8.68019,   0.00155
   1.62450,   0.03421
   5.77356,   0.00338
   1.62957,   0.03402
   1.72710,   0.03077
   6.42929,   0.00276
   6.81446,   0.00247
   4.89010,   0.00463
   9.92116,   0.00119
   5.15350,   0.00420
   1.82188,   0.02804
   9.91002,   0.00120
   1.30832,   0.04942
   5.29515,   0.00399
   7.55144,   0.00202
   2.18624,   0.02034
   1.14675,   0.06152
   8.68052,   0.00155
   7.83335,   0.00189
   5.53893,   0.00366
   2.17146,   0.02058
   1.96202,   0.02463
   6.14915,   0.00300
   1.82303,   0.02801
   9.09024,   0.00142
   1.95151,   0.02486
   4.34659,   0.00578
   3.14023,   0.01057
   6.76640,   0.00250
   3.92078,   0.00701
   5.69588,   0.00347
   3.03165,   0.01128
   4.73272,   0.00493
   5.16614,   0.00418
   8.03754,   0.00180
   5.80585,   0.00335
   9.38037,   0.00133
   9.69512,   0.00125
   5.03979,   0.00438
   3.42936,   0.00899
   9.98253,   0.00118
   4.11697,   0.00640
   3.98515,   0.00680
   2.98290,   0.01161
   6.72956,   0.00253
   1.88642,   0.02638
   9.68497,   0.00125
   4.50771,   0.00540
   2.76822,   0.01331
   3.68078,   0.00789
   1.54419,   0.03732
   5.53445,   0.00367
   1.67951,   0.03230
   5.11974,   0.00425
   2.37504,   0.01754
   4.84297,   0.00472
   3.39771,   0.00915
   4.62620,   0.00515
   7.27326,   0.00218
   6.48255,   0.00271
   3.01706,   0.01138
   5.68805,   0.00348
   5.96418,   0.00318
   8.80626,   0.00151
   6.41976,   0.00276
   7.76908,   0.00192
   1.03425,   0.07284
   4.48160,   0.00546
   9.57318,   0.00128
   7.79331,   0.00191
   8.35882,   0.00166
   2.21779,   0.01983
   9.65065,   0.00126
   6.29999,   0.00287
   3.29216,   0.00969
   6.43447,   0.00275
   7.66667,   0.00197
   1.19354,   0.05759
   4.89860,   0.00462
   4.79218,   0.00482
   9.84476,   0.00121
   2.33150,   0.01813
   7.78660,   0.00191
   2.30476,   0.01851
   4.55800,   0.00529
   4.70913,   0.00498
   1.01827,   0.07470
   2.15829,   0.02081
   7.89635,   0.00186
   5.30379,   0.00398
   9.47452,   0.00131
   2.89350,   0.01228
   1.92826,   0.02539
   2.27455,   0.01895
   1.35885,   0.04637
   1.92772,   0.02540
   9.08829,   0.00142
   3.64061,   0.00805
   6.47065,   0.00272
   9.33980,   0.00134
   6.44904,   0.00274
   9.52625,   0.00129
   8.82708,   0.00150
   7.78773,   0.00191
   7.45610,   0.00207
   7.06763,   0.00230
   5.37135,   0.00388
   3.25254,   0.00991
   6.63070,   0.00260
   4.09516,   0.00647
   1.26752,   0.05211
   2.22605,   0.01970
   2.77388,   0.01326
   7.70893,   0.00195
   7.46419,   0.00207
   1.24227,   0.05389
   3.54201,   0.00847
   6.75257,   0.00251
   5.74651,   0.00341
   4.10508,   0.00644
   4.45190,   0.00553
   3.61169,   0.00817
   7.74436,   0.00193
   5.78062,   0.00338
   6.02601,   0.00312
   5.68074,   0.00349
   9.76569,   0.00123
   2.27097,   0.01901
   2.15427,   0.02088
   5.60017,   0.00359
   1.74383,   0.03026
   3.86635,   0.00720
   5.78558,   0.00337
   4.66851,   0.00506
   1.88632,   0.02639
   1.54136,   0.03743
   4.34687,   0.00578
   5.87636,   0.00327
   9.85603,   0.00121
   5.44761,   0.00378
   6.03120,   0.00311
   5.15821,   0.00419
   8.15040,   0.00175
   9.54055,   0.00129
   8.46824,   0.00162
   5.07182,   0.00433
   6.07757,   0.00307
   2.36467,   0.01768
   6.54220,   0.00267
   2.32035,   0.01829
   8.59171,   0.00158
   3.49667,   0.00867
   3.75472,   0.00760
   4.98125,   0.00448
   5.32904,   0.00394
   7.54856,   0.00203
   1.07378,   0.06853
   1.94602,   0.02498
   4.02422,   0.00668
   2.42286,   0.01693
   3.43456,   0.00897
   5.03859,   0.00438
   9.49516,   0.00130
   7.58452,   0.00201
   2.00059,   0.02380
   3.46742,   0.00881
   8.10083,   0.00177
   6.56565,   0.00265
   9.29928,   0.00135
   5.03204,   0.00439
   2.55052,   0.01543
   7.68855,   0.00196
   1.10409,   0.06548
   9.92253,   0.00119
   6.38577,   0.00279
   7.66630,   0.00197
   7.13997,   0.00225
   6.94022,   0.00238
   1.98584,   0.02411
   5.56669,   0.00363
   3.48206,   0.00874
   2.60076,   0.01490
   8.53012,   0.00160
   8.20118,   0.00173
   7.16978,   0.00224
   6.98653,   0.00235
   1.65156,   0.03325
   3.21221,   0.01014
   4.69439,   0.00501
   5.69151,   0.00348
   6.67219,   0.00257
   6.75014,   0.00251
   7.37184,   0.00212
   9.31104,   0.00135
   3.29066,   0.00970
   8.19726,   0.00173
   3.81665,   0.00737
   8.27027,   0.00170
   8.71536,   0.00154
   5.96943,   0.00318
   9.49048,   0.00130
   9.39258,   0.00133
   7.69973,   0.00195
   3.31794,   0.00955
   3.96275,   0.00688
   1.30234,   0.04980
   8.77666,   0.00151
   3.96321,   0.00687
   9.67691,   0.00125
   4.50698,   0.00540
   7.74906,   0.00193
   8.73941,   0.00153
   3.83779,   0.00730
   3.41431,   0.00906
   3.01910,   0.01136
   2.75101,   0.01346
   7.35251,   0.00213
   3.35700,   0.00935
   1.24029,   0.05403
   4.11698,   0.00640
   4.48893,   0.00545
   2.91035,   0.01215
   3.00612,   0.01145
   9.50643,   0.00130
   7.13157,   0.00226
   6.49516,   0.00270
   9.13587,   0.00140
   3.66150,   0.00796
   7.73065,   0.00194
   6.53364,   0.00267
   2.53981,   0.01555
   9.26208,   0.00137
   6.56067,   0.00265
   3.93116,   0.00698
   4.06381,   0.00656
   8.30308,   0.00169
   4.45726,   0.00552
   5.15338,   0.00420
   6.43141,   0.00275
   2.65983,   0.01431
   7.38197,   0.00211
   7.68221,   0.00196
   1.34367,   0.04725
   7.35222,   0.00213
   3.03048,   0.01128
   2.47771,   0.01626
   7.92381,   0.00185
   8.60499,   0.00157
   6.98400,   0.00235
   9.07522,   0.00142
   9.79188,   0.00123
   5.31604,   0.00396
   7.47803,   0.00206
   7.22343,   0.00220
   9.80836,   0.00122
   2.49936,   0.01601
   7.29129,   0.00217
   6.03728,   0.00311
   7.44240,   0.00208
   3.43610,   0.00896
   1.27845,   0.05137
   5.75458,   0.00340
   9.27147,   0.00136
   9.73330,   0.00124
   7.98304,   0.00182
   7.25006,   0.00219
   8.50044,   0.00161
   8.77602,   0.00152
   4.55876,   0.00529
   9.15534,   0.00140
   8.03771,   0.00180
   3.76500,   0.00756
   5.65689,   0.00352
   5.87873,   0.00327
   6.68435,   0.00256
   4.72056,   0.00495
   4.51617,   0.00538
   3.24455,   0.00996
   5.15045,   0.00420
   9.21828,   0.00138
   6.43934,   0.00275
   2.11687,   0.02154
   2.39297,   0.01731
   3.41629,   0.00905
   8.47328,   0.00162
   4.52018,   0.00537
   7.32012,   0.00215
   8.51591,   0.00161
   4.72224,   0.00495
   4.77022,   0.00486
   2.97552,   0.01167
   2.13404,   0.02123
   2.02563,   0.02328
   4.55093,   0.00531
   8.56201,   0.00159
   4.44345,   0.00555
   2.21960,   0.01980
   7.35526,   0.00213
   8.53403,   0.00160
   5.87055,   0.00328
   8.99360,   0.00144
   3.46549,   0.00882
   3.52359,   0.00855
   6.26919,   0.00289
   2.62538,   0.01465
   5.34644,   0.00392
   2.42517,   0.01690
   5.25607,   0.00404
   4.52722,   0.00536
   7.37388,   0.00212
   5.55747,   0.00364
   5.61966,   0.00356
   2.21415,   0.01988
   6.72815,   0.00253
   2.95180,   0.01184
   3.90652,   0.00706
   9.92114,   0.00119
   8.45617,   0.00163
   1.75085,   0.03005
   5.83202,   0.00332
   1.76754,   0.02956
   4.27577,   0.00597
   8.90990,   0.00147
   5.76043,   0.00340
   1.77804,   0.02926
   3.75714,   0.00759
   3.29219,   0.00969
   6.02432,   0.00312
   6.26505,   0.00290
   6.97025,   0.00236
   2.14256,   0.02108
   3.71210,   0.00776
   1.20582,   0.05662
   6.98985,   0.00235
   7.01580,   0.00233
   9.49899,   0.00130
   6.84230,   0.00245
   6.25994,   0.00290
   1.03450,   0.07281
   8.29190,   0.00169
   5.58118,   0.00361
   9.95453,   0.00119
   4.91755,   0.00459
   1.23608,   0.05434
   8.45246,   0.00163
   6.85074,   0.00244
   4.52221,   0.00537
   3.45785,   0.00885
   5.69633,   0.00347
   6.68262,   0.00256
   2.70210,   0.01390
   2.24987,   0.01933
   8.76724,   0.00152
   1.56924,   0.03630
   1.08547,   0.06733
   4.24509,   0.00605
   8.52989,   0.00160
   3.82264,   0.00735
   4.99089,   0.00446
   7.13996,   0.00225
   7.77959,   0.00191
   5.87051,   0.00328
   6.15504,   0.00300
   3.85320,   0.00724
   7.71134,   0.00194
   2.60326,   0.01487
   1.93537,   0.02523
   9.66617,   0.00126
   6.02463,   0.00312
   7.85585,   0.00188
   9.70636,   0.00125
   1.54354,   0.03734
   7.98128,   0.00182
   3.62841,   0.00810
   8.20566,   0.00173
   1.68653,   0.03206
   6.32545,   0.00284
   2.07100,   0.02239
   6.15036,   0.00300
   7.38601,   0.00211
   7.34639,   0.00213
   9.77511,   0.00123
   4.13339,   0.00636
   6.85321,   0.00244
   1.05301,   0.07074
   2.31400,   0.01838
   1.30755,   0.04947
   1.78159,   0.02915
   7.05125,   0.00231
   4.24926,   0.00604
   9.43691,   0.00132
   6.48036,   0.00271
   2.90461,   0.01219
   8.72390,   0.00153
   6.59190,   0.00263
   5.05603,   0.00435
   6.57606,   0.00264
   3.68451,   0.00787
   6.19211,   0.00296
   3.41398,   0.00907
   5.56543,   0.00363
   2.38064,   0.01747
   7.08980,   0.00229
   6.23366,   0.00292
   7.79035,   0.00191
   3.29762,   0.00966
   6.15041,   0.00300
   3.66023,   0.00797
   7.61369,   0.00199
   2.43221,   0.01681
   9.41042,   0.00132
   8.94367,   0.00146
   7.87605,   0.00187
   6.57528,   0.00264
   3.35601,   0.00936
   8.77127,   0.00152
   7.43026,   0.00209
   1.07684,   0.06821
   9.26869,   0.00136
   3.88576,   0.00713
   8.94472,   0.00146
   7.86326,   0.00187
   7.05769,   0.00231
   4.54562,   0.00532
   6.09015,   0.00306
   7.32436,   0.00215
   8.22442,   0.00172
   8.73196,   0.00153
   9.45369,   0.00131
   1.50987,   0.03878
   6.43756,   0.00275
   5.15440,   0.00420
   4.29078,   0.00593
   5.91703,   0.00323
   4.76244,   0.00487
   6.39843,   0.00278
   1.39777,   0.04421
   3.33562,   0.00946
   8.19242,   0.00173
   2.58678,   0.01505
   4.96350,   0.00451
   4.04695,   0.00661
   4.54719,   0.00531
   5.09042,   0.00430
   4.52014,   0.00537
   3.81833,   0.00737
   2.92068,   0.01207
   6.31399,   0.00285
   9.50696,   0.00130
   7.62743,   0.00199
   1.82918,   0.02784
   4.44518,   0.00555
   4.01801,   0.00670
   7.24859,   0.00219
   1.85855,   0.02708
   4.56757,   0.00527
   1.38926,   0.04467
   9.24498,   0.00137
   7.45503,   0.00208
   1.30114,   0.04988
   5.42834,   0.00380
   7.29496,   0.00216
   4.61371,   0.00517
   4.40002,   0.00565
   1.91911,   0.02560
   2.15346,   0.02089
   2.87592,   0.01242
   1.64831,   0.03336
   6.81397,   0.00247
   3.11384,   0.01074
   9.22599,   0.00138
   2.42375,   0.01692
   9.45763,   0.00131
   1.09471,   0.06640
   9.02426,   0.00144
   5.54756,   0.00365
   2.97223,   0.01169
   3.11090,   0.01076
   7.68812,   0.00196
   7.30986,   0.00216
   6.71446,   0.00254
   3.11147,   0.01075
   7.96915,   0.00183
   3.99794,   0.00676
   3.17857,   0.01034
   6.78792,   0.00248
   6.55423,   0.00266
   3.46395,   0.00883
   9.03901,   0.00143
   6.28455,   0.00288
   1.67938,   0.03230
   1.70388,   0.03150
   1.87397,   0.02669
   8.40086,   0.00165
   1.84827,   0.02734
   3.44440,   0.00892
   5.71100,   0.00345
   1.90886,   0.02584
   7.09150,   0.00228
   2.06415,   0.02252
   4.56775,   0.00527
   1.10345,   0.06554
   2.17242,   0.02057
   8.57257,   0.00159
   2.02539,   0.02329
   9.38589,   0.00133
   2.84408,   0.01267
   6.52535,   0.00268
   9.25146,   0.00137
   8.45644,   0.00163
   4.76914,   0.00486
   3.94111,   0.00695
   7.73406,   0.00193
   3.56563,   0.00837
   9.50342,   0.00130
   1.66327,   0.03284
   3.13392,   0.01061
   8.79948,   0.00151
   2.97040,   0.01170
   6.95114,   0.00237
   8.74054,   0.00153
   9.54163,   0.00129
   1.02300,   0.07414
   6.28377,   0.00288
   4.18844,   0.00620
   1.32353,   0.04847
   6.49517,   0.00270
   1.78984,   0.02892
   4.55580,   0.00530
   4.24358,   0.00605
   7.61816,   0.00199
   8.23841,   0.00171
   5.05575,   0.00435
   2.69498,   0.01397
   4.37833,   0.00571
   5.29907,   0.00398
   7.62631,   0.00199
   5.44332,   0.00378
   8.98748,   0.00145
   1.95618,   0.02476
   4.80849,   0.00478
   9.15082,   0.00140
   8.08769,   0.00177
   7.93393,   0.00184
   5.50089,   0.00371
   1.23146,   0.05468
   2.85322,   0.01260
   7.03212,   0.00232
   7.14107,   0.00225
   8.94652,   0.00146
   6.33003,   0.00284
   1.99368,   0.02394
   5.25241,   0.00405
   8.14762,   0.00175
   4.54856,   0.00531
   4.31003,   0.00588
   8.89278,   0.00148
   9.57738,   0.00128
   8.48409,   0.00162
   7.89359,   0.00186
   8.18044,   0.00174
   7.20010,   0.00222
   3.42065,   0.00903
   5.00473,   0.00444
   4.90504,   0.00461
   3.12067,   0.01069
   3.41142,   0.00908
   6.27723,   0.00289
   8.47117,   0.00162
   5.64464,   0.00353
   6.64169,   0.00259
   7.90792,   0.00185
   7.72268,   0.00194
   5.67657,   0.00349
